label,body_text
n,is mad that the fair ended up being more about mud than anything else.
n,"In my shoes, just to see, what it's like to be me, I'll be you, let's trade shoes Just to see what it'd be like to feel your pain, you feel mine, go inside each others minds Just to see what we'd find, look at shit through each others eyes"
n,why yes I do lipsynch to the Soweto Gospel Choir in Zulu
n,Same old Spartans...
n,watched a whole bunch of queer movies on youtube. love it
n,"“A veces uno es manantial entre rocas y otras veces un árbol con las últimas hojas. Pero hoy me siento apenas como laguna insomne con un embarcadero ya sin embarcaciones una laguna verde inmóvil y paciente conforme con sus algas sus musgos y sus peces, sereno en mi confianza confiando en que una tarde te acerques y te mires, te mires al mirarme….”"
n,Apparently I read better while listening to Pink Floyd. Really helps with stimulating the mind.
n,"Taking Miss *PROPNAME* to get groomed, then studying for my last exam on Friday... Can't wait for Friday at 12:30!!!!  :)"
n,Believing requires action
n,My mind feels like a murder-suicide.  I hate this life so much it hurts...and it hurts so much I've been rendered numb.
n,"It might be time for one last great adventure, a minimum 13 hour plane ride away."
n,"“Follow your heart, but be quiet for a while first. Ask questions, then feel the answer. Learn to trust your heart.”"
n,"bulgogi turned out tasty after all. congrats to all those with working ovens who roasted a beautiful bird, it's fun hearing your success stories. merry christmas!!"
n,gonna be in the city about a week to work at New Life Church in Elmhurst for the little kiddies!  :)  yay!
n,is sick. And also bored. Someone talk to meee...!
n,is living on cloud nine... aka in the Montecito Hills. the house I moved into is insanely beautiful and best of all... its free!!!
n,"Ambition is like a frog sitting on a Venus Flytrap. The flytrap can bite and bite, but it won't bother the frog because it only has little tiny plant teeth. But some other stuff could happen and it could be like ambition."
n,is waging a vendetta against UCSB parking services!
n,"Go to urbandictionary.com,  type your first name copy and paste this as your status and put the  first entry for your name as a comment:"
n,is anyone home in this ghost town?
n,has just now watched the first ever Tom & Jerry cartoon. From before they were actually called Tom and Jerry. How very awesome was *PROPNAME*.
n,"Holy sinus headache, Batman! *left eyeball, unable to take the 'pressure,' explodes out of skull, shoots across room, lands in file drawer under ""O"" for ""Owwww""*"
n,Congrats Dr. and Mrs. Tran!!
n,reading property and loving every minute :)
n,Storm Clouds and Dirty Windows
n,can't believe the new semester is starting so soon...
n,Yesterday I discovered that it's almost impossible to tell the difference between a very heavy Scouse accent...        ...and French
n,"can't sleep. Wishing she was 10 years old, and not about to be 24. Misses people, misses less worries, wishes people kept promises of yesterday, wishes things were as easy as swiping a credit card in life..."
n,loves her blue water view;) with the swans swimming in it
n,just got twilight in norwegian... you can judge me.
n,Transformers 2=the best trash I've seen in a long time
n,"i belatedly discovered ""my so-called"" doppelganger while getting my 90s tv fix."
n,anthony bourdain bliss
n,"fie! Time, Inc. has blocked gchat... does this mean I have to be productive now?"
n,first interview! Harvard - January 21-24
n,Needs to get the internet at home
n,not feelin too good :(
n,is now friends with I NEED A FUCKING CAR!!!
n,just watched an episode of locked up abroad... dont take your freedom for granted people... its a blessing...
n,is excited about going home today for fall break... :)
n,excited for MOA day trip
n,Dang it ND!!!
n,"Pas pire, rendez-vous pour un orthopédiste, 2 semaines nice! J'm'attendais à attendre l'année du rat! lol"
n,"Hey, it actually is December."
n,Yoga cures nearly everything that ails.
n,Turbo tax tried charging me $140 dollars to process my taxes. my mom did it for free. fuck you turbo tax and thanks mom for saving the day.
n,goodbye new york
n,"has a paper due at 5 pm, yet here I am on fb.  typical"
n,"Goals for the next 11 months: (1) Rock the fuck out of the LSAT (2) Run under 3 in the marathon (3) Get into a baller law school (4) Buy a BMW Z4 (5) Laos, Vietnam, Cambodia anyone???"
n,One that would have the fruit must climb the tree.
n,"*PROPNAME* just told me Tuesday, that her cancer has progressed to stage 4."
n,The State (on DvD Tues)
n,had a great night
n,s world is rocked with the ht820.
n,Blue!!!
n,can't sleep.
n,Just bought an 8GB mP3//mP4 player. For &79.99. Damn awesome!
n,"Commercial narrator: ""we're all searching for it. Most of us don't even know what we're looking for. But we all feel it, that unexplainable emptiness that can only be filled by one thing."" Then they pan to the stars and the answer appears. Scientology. ri"
n,I heart rockband.  and the beatles.  and my bandmates
n,is wondering if she should even be here and if nyu was just a bad idea;  a very expensive bad idea....
n,*sigh*
n,The Buddhist Hamburger joint: They'll make you one with everything.
n,"In the process of trying to write a masterpiece! (oh, the vanity)"
n,is taking suggestions for blog post for the new Planet Jules website.  What do y'all want to see//hear?
n,thinks it's funny that only his white best friend remembered *PROPNAME*.
n,"Trapp mandate...dinner and a movie, does it get any better?"
n,Anyone participating in Allods Online Closed Beta?
n,The Awakenings Project meets *PROPNAME*'s!!!!!!!!!!!!!!!!!
n,"is officially certified to teach English abroad! Now, to find a job. . ."
n,Classety Class class class... :\
n,Off to the drive in to see Transformers and Star Trek!!!!!!!!!
n,Is back
n,I do not enjoy being awake early. School and then work.
n,BEARS WIN
n,Rõõmsaid jõulupühi ja palju südamesoojust neil lumistel talvepäevadel!
n,You don't drown by falling in water. You drown by staying there.
n,Home! Time to clean up and decorate the christmas tree.
n,busy designing characters boo wheres steve wen u really need him :(
n,"Wow, already a two-hour delay."
n,is drowning in a sea of irrelevance.
n,does anyone have my civ pro paper???????????
n,memo-writing...
n,"""The King of Pop is dead, long live the, uh..."""
n,er i Stavanger.
n,manny doing work!
n,tgiff
n,"working out, Target, and the starting the immense amount of reading I have to do."
n,"""Just because I know everything doesn't mean I'll be telling you anything true."""
n,Getting ready for the fun! Escapada espiritual al corazón del oráculo... Riviera Maya! Meus somnierum!
n,Puzzling my face off!
n,Is done with her paper! now to the next one...
n,"want's to have my cake and eat it too.  Also, a prize hidden in the center."
n,"Turning 17 on Wednesday, getting cake in tutor time on Thursday, nirthday party Saturday instead of work... what could be a better week?"
n,"Guess whose place of work got broken into last night? That's right, mine."
n,And the cabin fever begins.
n,Its been a long restless night
n,almost done hearing about baseball.  yessss
n,slept uh.... 16 hrs?!
n,has decided that the laws of physics must not apply to his project. one side takes 21.59 seconds to drain water to the other side. The other side takes fron 58.9 seconds to 80.4 seconds to empty. The same results happen over and over with no explanation
n,Thanks everyone for all the texts etc...  Finally feeling human again!  I don't think I've ever been so sick.  Went out for the first time in 12 days this morning! Talk about cabin fever...  Back to work on Wednesday - am even looking forward to it!
n,"ugh, starting my soc paper all over....this is going  to be a busy day...ugh"
n,Back from the Cello//Viola dinner party! :)
n,I feel accomplished!  I finished 1st for the JV boys in the christian league and 5th overall in the race.  I gotta get mi tarea done now so i will talk to all of you manana
n,As everyone else is... Any else got Rosemary White as a Tutor?
n,is sick.
n,has no more third molars.
n,Conlaw 2 tonight.
n,We'll miss u so so much *PROPNAME*!
n,"So Glee was not so bad...here is the question, is the diva going to tell the ladies and that is how *PROPNAME* is going to find out that *PROPNAME* is the father"
n,hopes everyone is spending their New Year like I am... with the person they love most. <3
n,"There's no one like you. I can't wait for the nights with you. I imagine the things we'll do, I just wanna be loved by you. ?"
n,Is in Holland baby!
n,I haven't opened the blinds yet but from the sound of the wind and the rain I think that the world may be about to end...
n,"When life gives you lemons, you burn them with your homemade flamethrower!"
n,is flashing lights kanye style
n,I ? to Christmas shop! I just wrapped all my presents and put them under the tree...can't wait for my family to open them!
n,"should spend less time writing chapters for the story she'll never finish, and try reading more books. Preferably, during the daytime, and not at 3:00 AM."
n,"is a sleepy girl... curling up in the bed with miss gigi to read a book, chatting with my love, and then sleeping as long as I want to.  I love not having Friday classes."
n,finished Still Life With Woodpecker. Weird book!!
n,Paramore Ticket presale next weekend - anyone else getting tickets?
n,"Read, every day, something no one else is reading. Think, everyday, something no one else is thinking. Do, every day, something no one else would be crazy enough to do."
n,"wow, I got d-r-u-n-k last night... hangover in full effect.  mike gets in today, and I think we are all going to the lake.  I might actually get a little sun... don't worry I'll have sunscreen =)"
n,in an unusual music mood
n,is in Kentucky. 421 miles into her 1100 mile journey home.
n,was bitten today. By an evil little Dachshund.
n,is an INTJ. Horray for a lack of social skills!
n,"Property Midterm = Over,  Life = Good,  Me = Packing up, Dentists appt., Home."
n,"I long to accomplish a great and noble task, but it is my chief duty to accomplish humble tasks as though they were great and noble"
n,i just got home from school and my flies were unzipp the whole time. oops?
n,"""Banana cures your hangover. Hangover symptoms like headache, nausea, and sensitivity to light and sound are largely due to dehydration, hypoglycemia and toxic overload. Bananas' unique nutrient combination works synergistically to combat these effects... Banana... bow"""
n,"well, it's 1:00.  i've had drinks.  and need to be at work far too soon.  in other words, great night.  happy birthday thom :)"
n,YANKEES WOOOO
n,"So my dome light will not go out when I am driving, I actually reasched the problem myself and sent *PROPNAME* out to spray the crap out of my door latches with wd40...I cannot believe I was on a forum looking up car stuff..."
n,"Things went better. *PROPNAME* was able to retain her composur and not break down in court. The judge referred the case to ""mediation"". We go to that Jan 29th."
n,is looking forward to moving to DeKalb at the end of May!
n,"The average estimate themselves by what they do, the above average by what they are"
n,so.... i gotta spend 1200-1300 on tires.... nice eh
n,"Well, this year has to be better then the last..."
n,Up North this weekend. So excited!!! :D
n,"civ pro, property, and torts... my three fun new friends.... :)"
n,Oh my god!!!! THE AE86 is coming back!!! Fusion subaru//toyota sick!!!!
n,bruised her heel!
n,"Well, Big Ten is looking awsome in the bowls so far, the buck and the kittens gave great show...Hopefully MSU will follow suit!"
n,"hang on tight, cause it's gonna be wilder than any 8 second ride"
n,"3-hour exam tomorrow, then a day and a half (less if I drop into New York Wednesday) to pack EVERYTHING before driving out Thursday to reach Iowa on Friday.  Someone tell me I'm not insane, please."
n,Today did suck...*PROPNAME* came home with 40 mega rolls of one ply toilet paper....I am going to be using prison tp until at least Easter!
n,work 9-3 then going to see Pirate Radio with *PROPNAME*!
n,#NAME?
n,VIVA LOS DOYERS
n,"its hard to enjoy with other people when you know theres only one person you need to enjoy everything, its harder when that person wants to enjoy everything with someone else. :c"
n,hopes that everyone had a Merry Christmas!
n,"I was never a huge Michael Jackson fan, but for some reason I can't stop thinking about how sad I am that he passed away...  I can't believe it."
n,is stepping back into the Urban Comedy Experience this Wednesday.  Downtown stand up!
n,has so much to do!
n,"If anyone is going to be on campus, please contact me (Preferably by text)."
n,"wow... so many cool stories... boats r fun I'm now in Cannes for the tournament coming up in a couple days.  ... getting a little homesick, been gone almost 2 months"
n,"civ pro outlining and watching The Pelican Brief... and before you think ""she shouldn't be watching a movie"".... it's a movie about the law and a law student, it definitely qualifies as studying in my book.... :)"
n,ugh! in rough shape
n,is chillin at home with my buddy Mike.
n,is determined to find the right tattoo and its placement
n,"Well, if I dont root for the Colts I am pretty sure that *PROPNAME* will never talk to me again, and  we need him at trivia for Sports questions, so GO COLTS!"
n,school until 7:30 then home to see *PROPNAME*. Happy Anniversary!
n,~ First Mission: Decode - Paramore.
n,got more film developed.  and there are a lot of you in it.  be very afraid
n,bye bye San Jose
n,"My, how the randomness abounds!...but I need some sleep."
n,"Coffee, Christmas Cookies, Civil Procedure and Christmas movies... :)"
n,THANK GOD THAT WOMAN FINALLY LEFT THE FRIGGIN' HOUSE!!!
n,ok...2 assignments and a midterm...then let the festivities begin! YAYYYYY!
n,is reflecting on it and is actually very happy she's not in IB right now.
n,Oh happy day. It's so nice being at school and knowing *PROPNAME* (& *PROPNAME*) will be there when I get home. It just makes everything nicer!! :)
n,can't sleep. Remedies?
n,"Gah, bus schedules are confusing! *scratches head, which then explodes*"
n,død
n,montevideo es lo MAS!
n,goin up north
n,is officially ont he Road to Wrestlemania.
n,may you be in heaven half an hour before the devil knows your dead...
n,Don't be tardy for the party! LOL
n,Une autre semaine qui recommence!!!
n,"Well, that wasnt so bad, now I have to wait and see..."
n,Congratulations *PROPNAME* and *PROPNAME*!!!!
n,"A bag o' weed, A bag o' weed. Oh, everything is Better with a bag o' weed."
n,OSIT!
n,when will I stop spilling liquids?
n,prom madness!
n,"It seems rather incongruous that in a society of supersophisticated communication, we often suffer from a shortage of listeners"
n,"Damn it, I am old...sitting here in my snuggie watching a telathon..."
n,good night. I hope tomorrow will be better. :c
n,is writing essays.
n,Education is a progressive discovery of our own ignorance
n,1 pot of coffee + very little sleep = a spastic delirious pammy! wee
n,What doesnt kill me will make me stronger...
n,"IM SOOOOO HAPPY ITS FINALLY HERE, ITS BEEN SOOOO LONG SINCE WE LAST HAD A STORM :) booo all my cams suck they dont work at night, wish i got that 2day now!!! :'("
n,has just taken apart his speakers to amplify his headphones.
n,Who wants to meet up on schedule pick-up day at Oviedo?
n,suggests everyone see harry potter and bruno! both great movies!!!
n,"is walking on sunshine! Cold weather, hot cocoa, New Moon coming soon, good food in the tummy, and a brighter outlook on life. Yay! It is true... those things do pass, and sometimes they need a helping kick out the door. :) lol"
n,is hoping this week will be better than the last.
n,Tired of introspection tonight; it leaves me...bereft...and the silence screams madly in my ears.
n,"Oye, so tired...Sometimes I wish that we could spend more time enjoying and less time preparing this time of year"
n,is enjoying the cricket but has no fingernails left.
n,"""Just another manic Monday""...nah, not really--if I was manic right now I'd probably be getting alot more done, lol!"
n,"As always, Geh Blau!"
n,RIP *PROPNAME*. The world owes you a great debt for everything you've done for music.
n,recovery day
n,"Boys are like buses, miss one, next one coming!"
n,feels rather sickly... ://
n,"s first day of work was rough. Nice, but rough."
n,And I haves 3 things...
n,needs to add water to the fishtanks...
n,Tattoo on the lower back...might as well be a bulls-eye
n,is having a dinner party with freinds.
n,will not be going on the fall 2009 semester at sea voyage. Doctor's orders. I have never been so devastated in my entire life...
n,"has a new number, ask me if you need it"
n,is wantin 2 dye amys hair!!!!!!!!!!!!!!!!
n,snowing in Richmond...
n,Things that are irritating: Microsoft excel.
n,I don't get some people...you offer to help them- they are lazy and don't bother to send their shit... months later when its too damn late they ask you to help them.. wtf
n,Leebrary
n,is done .. first real summer break in years.
n,must read Asher Lev...grrrr....
n,"trying something a little different...bringing in the new yar sober, hopefully it will be a reflection of the year to come! XOXO"
n,"""Hippy is an establishment label for a profound, invisible, underground, evolutionary process. For every visible hippy, barefoot, beflowered, beaded, there are a thousand invisible members of the turned-on underground. Persons whose lives are tuned in to "
n,the busy day continues... ;-)
n,"cool we've got enough points on bejeweled 2 win the laptop, btw can i hav it if we do win :P"
n,is in Weinstein! holla!  XD
n,"is so glad I finally tried a chiropractor!  My back hasn't felt this good in ages!  I was very crackly, lol."
n,Would you like some failsauce to go with your epic fail?
n,says y dont any1 take me 4 who i am :(
n,hopes there is a delayed opening tomorrow:) hehehe
n,is doing to die to self...
n,"in heeding the words of wise ninja master over a beer, *PROPNAME* has created a program of self-defense for the complete n00b who has 17 left feet.  Tonight, I shall see if anyone shows up to learn it."
n,only one more class and then it's the weekend!
n,Start slow.. Step by step.. Do what you can and the results will follow -*PROPNAME*.
n,"2 down, 3 to go."
n,And the bomb is out: KOVI IS A SENS NOW!!!!!!! OH MY GOD!!!! I'LL MISS MAN!
n,is at the Inkwell Cafe in the BK tonight tellin jokes.  9pm.  Come out!
n,s throat hurts.  Please don't let me get sick this close to finals...
n,which mustache?!?!
n,"is thinking about going to graduate school?  Not quite sure, just exploring the idea.  There is quite a bit to consider."
n,"- so, this morning *PROPNAME* gets up to play and he goes over to the carpet where the light was shining through the blinds casting shadows...he then proceeds to tell me the different letters the sun is making on the carpet... 'I', 'T' and 'L' to be exact! He then somehow figured out how to cast his shadow over the sun to make the letters change & disappear! At this rate, he will be smarter than me before he goes to school!"
n,"Pumped from working out at Konami, but is cramming Japanese for the lesson tomorrow."
n,There's no Pirate Translation for the Dislike Button!!!
n,why are my clothes disappearing!!!! =(
n,"XD. Penguin is one of few English words with Welsh Origins, It means White Head."
n,this is the last Sunday I have to work. Yess! Weekend getaways here I come...I'm thinking LA...
n,has a gold medal. In taekwondo.
n,Copy this into your status and see what people rate you. 1:Crazy. 2:I'd Marry You. 3:Talkative. 4:Sarcastic. 5:Lovable. 6:Clubhead. 7:Moody. 8:Dumb. 9: Spoiled. 10:Mouthy. 11:Random. 12:Hot. 13:Funny. 14:Fit. 15:Amazing. 16:Tough. 17:Cute. 18:Bf//Gf Type. 19:Player. 20:The Best. 21:Freak. 22:Quiet. 23:Sexy. 24: Adorable
n,ate yummy salmon with pasta and veggies after a work-out @ Konami.
n,clean apartment... clean puppy dog... now showerin' then fixin' spaghetti to have for lunch this week...
n,"don't think I don't think about it, don't think I don't have regrets..."
n,Approx  2 weeks until new apartment...and I don't have a single thing packed!
n,has a stuffy nose. blargh.
n,"- smile and the whole world smiles with you. - motivation, not desperation will get you what you want. - the only way to go is up. - family is always there for you, and having even a handful of reliable friends makes life even better :)"
n,is doing a little catch-up work but excited to start school tomorrow.
n,Getting ready for ma belle *PROPNAME*'s birthday whatnottery...may I not fall asleep face-down in cake this evening!*crosses fingers*
n,doesn't like mondays.
n,Naps Suck. Someone shoulda woke me dammit!
n,"finally got an apartment!! Now, I must focus, focus, focus the next two days so I can spend most of the rest of my week with *PROPNAME*//getting my apartment straight!!  Great to have something to look forward to making it easier to get motivated.."
n,I just had a dream that combined The Grudge + Twilight + Harry Potter + Pokemon. Malfoy had unsealed the Grudge demon from within Bella and Bulbasaur and Jigglypuff had to save the world. WTF? That doesn't even make sense.
n,good day today. =]]
n,"needs to stop stressing over her personal stuff. Homework beckons with a bejeweled, smirking claw, and I must answer, tethered by iron to the responsibilities of real life."
n,is sick and tired of marketing.
n,"we take life, we make life and now we must feast on the ones we love"
n,Just realised he missed the aerial class start :| Thought it was next week it started DOH!
n,"Lots to be happy about--- My standard 9:00-6:00//300 mins of class Monday at the law school is over, my apartment is totally unpacked, and *PROPNAME* is coming to visit!"
n,I am so so excited...Going to the big game...heading home...going to see my dog...I cant sleep!
n,terrible night!
n,Baking pumpkin bread and pumkin pies and making stuffing!!
n,Findin' a steady pay check for next year...
n,work 12-7...
n,Apparently you're not a golfer.
n,i relly thought.... :c (my self esteem is 6 feet under nah) *sigh
n,"M.I.A. until I finish my projects, tests and CSET this Saturday! Work work work..."
n,...?
n,can't wait to see *PROPNAME*!
n,"Wow, I'm stupid - I can't count in monthly increments. I actually have one more month to complete this f____ thesis!!!"
n,has been accepted into grad school.  Finally.
n,"got Skype, and is still figuring out how to use it...like in that she has no idea how to since she just downloaded it..."
n,French 12:50 to 2:40 and then work 3:30 to close.  I seriously wish I could just skip all of it.
n,isn't nyquil supposed to knock your ass out?
n,"got my burger, fries AND a birthday cake milkshake. So happy :)"
n,joy and freedom in the love of God!
n,has been waking up obscenely early the last couple of days; is anyone up for breakfast now that I've been awake and hour and a half?
n,my first typhoon experience ever is coming!!
n,"""What's Normal?"", ""What's Home?"", ""What are Cows?"""
n,is happy!
n,it's Alive!  No more flu & at work.
n,baking pies and cleaning the house before going to a *PROPNAME* family Christmas party!
n,hmmmmmm............ its so hot!!!! i'm DIEING!
n,"The truth is that our finest moments are most likely to occur when we are feeling deeply uncomfortable, unhappy, or unfulfilled. For it is only in such moments, propelled by our discomfort, that we are likely to step out of our ruts and start searching for different ways or truer answers"
n,what a great night:) ZZZ.
n,nothing like falling asleep for an hour then waking up and being wide awake. stupid body
n,going to the qm
n,Why is it that everyone else's musical tastes go forward and mine seem to switchback?
n,Happy Midsummer!!
n,"Getting out of the house, yay!  Going with 'Anon' (lol) to eat curry and hang out with folks or someodd.  Man, anywhere's better than being stuck at my stupid apartment!"
n,bored
n,is not for the narrow minded!
n,will do what he has to until he can do what he's destined to.
n,school til 5-ish then home to work on some homework
y,needs to fight off this cold o_O
y,just took the loveliest walk.
y,wants to join the circus or pack parachutes
y,has the Camino De Santiago on my mind again...the effects of receiving emails from my Spaniard friends.
y,Happy Thanksgiving everybody! I'm thankful for friends to share Thanksgiving with:) Now time to make some yummy food to share later
y,freezing my freakin ass off. don't want to get out of bed for anything today :(
y,"And if a ten-ton truck kills the both of us - to die by your side, well, the pleasure, the privilege is mine."
y,The americans have forgotten that they were once terrorists to the british ~
y,"""The role of Bruce Wayne//Batman was originally offered to *PROPNAME*, but he turned it down."" WHAT??!"
y,Had an amazingly lazy and uneventful day... Saturday sucks!!!!!!!!!
y,remembers a time when he was able to easily find classes because the school actually had its shit together and managed to have a central location with all the course descriptions.
y,can be painfully petty and selfish at times.
y,T minus 5 years and ill be done with my masters... ill be old too.
y,some girls just need to keep their noses out of other ppls business and keep to themselves!!!! bitches...
y,"Why doesn't it say ""what's on your mind"" next to what you write? My mom joke doesn't work without it. It doesn't make sense. How else do you know that your mom is on my mind if it doesn't say ""what's on your mind?"""
y,time to explore some fancy restaurants in the city. yumyum + my mom's $$$$$$$.
y,Listening to Hare Krishna ..just in case :D
y,Holy Crap!  *PROPNAME*'s has a rewards program that lets you get a free chocolate from the store every month!  How awesome is that?
y,Performing stand up comedy thursday night and friday night. That's two chances to see me and be a real friend. Or else it's real pain for my sham friends.
y,Slept 7 hours last night from 3am plus while listening to worship songs... =)
y,Headache
y,oww my back...today i'm like 70 or something
y,is getting trampled by cats!
y,in Baltimore until Thursday.
y,My foot really hurts. How do I know if it is broken?
y,afi out today. yay
y,had her purse stolen last night and is back to phonelessness. Dammit!
y,Happy New Year and Decade Everyone!!!!
y,iss ok iss ok
y,"There is never enough time to do everything, but there is always enough time to do the most important thing'"
y,is making homemade mini quiches for *PROPNAME*!!!
y,"Hallelujah! Hallelujah! Holy! Holy! Are you Lord God almighty! Worthy is the Lamb, worthy is the Lamb that was slain! Unto you be all glory and honor and praise! May my life bring glory to your name :)"
y,"""We are the sons of holy wrath,A shining light in the darkThe ones who walk amongst despair,No sign of fear in our hearts"""
y,"gave up on being a productive member of society when he left engineering, OK Social Sciences?  Just let me write about cool people.  I don't want to think about how my topic benefits anyone."
y,No pueo creer q todos se metan tanto a facebook! Y yo q pense q yo era un viciao execivo! haha... XDXD
y,is packing for Germany
y,"october is a packed festival month! hardly strictly this wknd, then onto treasure island in a coupla weeks!"
y,Merry CHRISTmas! Much blessings and love~~~
y,is affraid of not getting married before she turns 35.
y,wants to know who decided Pages shouldn't be able to open a .doc?
y,is @ the Whitecaps!!
y,Supernatural was KICK ASS yesterday night!
y,Hooray for Friday!
y,wishes she was a football fan...
y,"No one should die because they cannot afford health care, and no one should go broke because they get sick. If you agree, please post this as your status for the rest of the day. Nor should people be forced to go without insurance because the cost of... ""insuring"" oneself is more than their cost of living."
y,"is living with her personal trainer this week...Kapo, ab-ripper, kickboxing and cardio."
y,"it's true.. ""the best things don't come easy"".. what I can't understand is why you'll always find someone who tries to f**k it all up"
y,"In KABUUUUUUUUUUL! Desert city bringin down empires There's nothin we can do  Now we're in KABUUUUUUUUUUUUL! The streets will make you feel so screwed No hope cuz we're all doomed Let's here it for KABUL, KABUL, KABUUUUUUUL!"
y,big congrats to my friend laura from wayland and her partner beth who just got hitched on prince edward island.
y,"To anyone who gives a shit, look at the photo I found of Wogie!!!"
y,will try my hands at sushi makin' :p
y,packing for the move back to berkeley. so pumped for some cheeseboard.
y,w00t got my license! Yay now I can drive my non existent car haha
y,Cos all of the stars are fading away Just try not to worry youll see them some day
y,had gummy worms for snack and thought of arteries and veins. oh my freaking god.
y,YAY booked in for family portraits :)
y,"Why am I still awake? Oh yeah, because I haven't gone to sleep."
y,is giving thanks for *PROPNAME*'s life and friendship and can't believe she would have been 27 today...
y,is finally ready to sleep got doc appointment 2morrow or shall i say 2day!
y,Where The Wild Things Are looks soooo good!
y,"got a white Christmas of her own: hilltop house engulfed in a cloud all day! Thx for pulling through, St. John ;-)"
y,Midnight Madness and then a few hours of sleep before Spartan Football!!
y,"HEY! Have you heard the news? *PROPNAME* died. NO! Say it isn't so, *PROPNAME* died."
y,"Just wanted to thank everyone for all the support (and great tips) yesterday, it meant alot! made it through yesterday without smoking at all...and still going strong! :)"
y,"is 11:11, 11//11."
y,"Cold Chillin', Cold Chillin'"
y,"In The Loop on Opera: “It's just vowels, subsidized foreign f***ing vowels.” Hahahahaha"
y,"""If hard work were such a wonderful thing, surely the rich would have kept it all to themselves."" --J *PROPNAME*,  former President of the AFL-CIO"
y,doesn't like thunder :(
y,is excited that *PROPNAME* Crews is coming to Denver tomorrow!
y,is off to Laramie for a couple days!
y,Back in ATL :)
y,"Happy Birthday, Cash!"
y,canteen then lazy dog then samba universal!!! :] go! go! go! go!
y,i can't get over this hilariousness. i was listening to npr the other day and this guy was interviewing a band. the band was a bunch of science nerds that made science songs. one of their songs was called my brother the chimp or something and they talked about how they believed in evolution. guy interviewing them goes...so what was the genesis of this song. i laughed. hard. and still think its funny...the end
y,"is sick.....still. And possibly jobless in 2 weeks. That is, if no more positions open up for me at Wal-mart."
y,"bought her 2010 Farmer's Almanac today.... horray for not having to write down every single sunrise, sunset, moonrise, moonset, and void of course pattern for next year! wOOt!"
y,"i've got troubled thoughts and the self esteem to match. what a catch, what a catch. -- the music video is delightful =]"
y,"Ok, *PROPNAME*. You only get to name ONE disease with a name that ridiculous. Come on!"
y,Q3 overnight call at CHOP tomorrow. Poopie.
y,Ugh I'm hungry. Siren Song - Bat For Lashes. Take Me To The Riot - Stars. Consolers Of The Lonely - The Raconteurs. Running Up That Hill - Placebo.
y,.......so apathetic........
y,ash is a freakkkkkkk!
y,thinks pipe tobacco is way better than cigarettes.
y,I don't know why new car dealers in Houston insist on all-season tires on all their products.  We have snow one day every 3 years!
y,Oh to find an internship....
y,Please spread the word that the DET FusionX Photoshoot timings are out. CHECK SCHOOL EMAIL! Those GP people who still owe me their resumes... tomorrow is the deadline.
y,....lost my bromley id. already. curse my absent mind.
y,DET People doing modules. Take note... Photoshoot is on Tues. Get your black top ready! (:
y,"Grand Canyon, here I come!"
y,"I'm *PROPNAME*, and I have a biiiiig green watch. It's so cool. Kinda like AmyO. I think she is the coolest person ever. I wish I were as awesome as AmyO."
y,I love the fray!! .:squeeky voice:.
y,lamborghini murcielago
y,back to work tomorrow. If I can remember where I work and what I did for work before the year ended.
y,I just dreamed the mob kidnapped me and was forcing me to host a toothpaste infomercial. The draw for the toothpaste is that it was used by athletes in the Olympics. I kept getting all the names and locations wrong because nobody told me what they were. A burly guy in a suit was getting pretty upset cause we were stopping so much. He was on the roof for some reason. The set looked suspiciously like my backyard. Huh.
y,"just told *PROPNAME* died.  There was a short pause.  ""We need a new *PROPNAME*.""  Nice."
y,back in cal woo hoo!
y,Can't wait for Casablanca theme night!!
y,"thinks she must say her name strangle when answering the phone at work, as most ppl hear (*PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, and *PROPNAME*)...I am not sure how they get that from ""*PROPNAME* speaking"" lol but it is funny to be called *PROPNAME* and *PROPNAME*??? Crazy day lol"
y,"had a pretty good day: kayaking, bughouse dodgeball, four-square, and lap tag.  Plus good conversation..."
y,"Forget fireworks, I want to see the *PROPNAME* funeral."
y,MAUI. so happy and warm and thankful :)
y,Back home again from the Tallinn Party Cruise.... Tierd but Happy :)
y,is feeling better after sleeping on clean sheets.
y,is ohhhhh.
y,Hooo...this semester...am I right guys? Wild!
y,wOOt i'm 18 and loving it :D
y,is missing her matthew...
y,never thought that he would see the day where he would wish for failure.
y,got booze all i need now is a drinkin buddy
y,Don's taking a fork-lift test tomorrow to see if he qualifies to bump back in - keep those fingers crossed!
y,"went on a 5 hour trek from my apartment in North Beach along the water front, over the Golden Gate Bridge to Marin and back again...needless to say I'm resting tonight"
y,What a beautiful day of football :-)
y,likes the feeling of wasabi high in her nasal passages
y,Going to the golfing range with Papa-Diddy Pops :)
y,Back in EL :-)
y,Screw you AXLE
y,no more shopping!!!
y,Welcome to Portland!
y,--it's postsecret sunday everyone!
y,made it through 30 minutes of Cannibal Holocaust. I believe in artisitic expression and everything but damn...this is pushing it.
y,would like to know why our water is off
y,GRE! GRE!! GRE!!!
y,I love *PROPNAME*
y,at work until 6pm then repotting two orchids.
y,Oh no!!!! I have a class deep in the bowels of the LSC...I will die in the catacombs and never see sunlight again. I was lost underground in the LSC for an entire hour once :oS
y,"Dad tells me that he listens to ""Gin and Juice"" on his way to work sometimes. I lol'd"
