label,body_text
y,doesn't want to write her paper...
y,"got my burger, fries AND a birthday cake milkshake. So happy :)"
y,TGIF
y,i just want today to be over already...
y,my first typhoon experience ever is coming!!
y,Any one have any clue as to what the new novelty fried fair food is going to be this year???  What was at the OC county fair?  I'm plotting my plan of attack at the State Fair...  ;)
y,baking pies and cleaning the house before going to a *PROPNAME* family Christmas party!
y,Okay Bears... Channel that anger and use it to cream the competition next week.
y,"The truth is that our finest moments are most likely to occur when we are feeling deeply uncomfortable, unhappy, or unfulfilled. For it is only in such moments, propelled by our discomfort, that we are likely to step out of our ruts and start searching for different ways or truer answers"
y,what a great night:) ZZZ.
y,Needs to wake up...
y,going to the qm
y,Why is it that everyone else's musical tastes go forward and mine seem to switchback?
y,Happy Midsummer!!
y,The Law Graduates Prayer: God...if it's not too much to ask... May I pass the bar?
y,school til 5-ish then home to work on some homework
n,I have ONE homework assignment for ONE easy weekend class and I can't bring myself to do it. . .holy procrastinator. .Whats wrong with me!
n,"Chia-like, I shall grow."
n,slept so much last night
n,"FOR ANYONE THAT IS HAVING TROUBLE GETTING SOMETHING FOR THE HONORS AND AP SPANISH 3 HW GO TO GOOGLE AND SEARCH ""NINOS DE LOS INMIGRANTES"""
n,"""Britain's desire to be a big player on the world stage has delivered huge benefits including being dragged into a series of catastrophic wars with America's throbbing tumescence lodged firmly at the back of our throat, while at the same time being unable to afford decent roads, railways, schools and hospitals. It's what we call a 'win-win'."""
n,i think this week of college just might kill me
n,can't wait to try Commis
n,"is reading about polystrate fossils, Uniformitarianism, and *PROPNAME*'s appointment to run the Texas State Education Board....the more I learn the more horrified I become."
n,already at the end of 2nd week at st.albert's.. so far so good.. im enjoying it :)
n,is stepping back into the Urban Comedy Experience this Wednesday.  Downtown stand up!
n,"""I don't have a girlfriend, but I know a girl that would be really mad if she heard me say that."""
n,"To sleep: perchance to dream: ay, there's the rub;"
n,I found one of my students in the janitor's closet this morning.
n,"Gotta love 3 mobile. I asked to cancel my contract and was asked ""could we convince you to stay"" I replied with ""Due to the terrible customer service, I would rather die a slow and horribly painful death than stay"" to which I got ""do you have any friends or relatives you would like to refer so they can get a good deal"". I want that CSR to work in my company retention department!!"
n,what a gorgeous day it is
n,will be back in the U.S. the 7th. i got a sexy tan at the beach lol
n,"is having pepper steak with baby honey carrots, steamed zuccini, brocolini, eggplant and baby potato's with red wine gravy soooo gooood!!!"
n,"nobody should have to work on their birthday, unless they want to...and I don't want to so I shouldn't have to :("
n,"has the flu and is under quarantine.  No school, no computer.  Stuck in bed."
n,Anybody up for playing volleyball today??
n,really needs comfort food...
n,its too HOT to be running
n,"lend me your ear & I'll sing you a song, but you might not be able to hear it without your ear."
n,*Rootin' around for 'retro' Bev pics*
n,is *PROPNAME*
n,"is thankful for all his wonderful friends!  Happy Thanksgiving, everyone!  I wish I could spend it with every one of you."
n,"Eh, why the hell not:  THIS SHOULD BE INTERESTING. Lets see how honest my FB friends are. Leave a 1 word comment that you think best describes ME. It can only be 1 word. No more than 1 word. Then copy & paste this post on your wall so I can leave a word about you. Wonder how many brave friends will do this."
n,My mouse is suicidal...
n,"can't sleep, feeling creative"
n,marathon on the square at 10pm for happy hour?
n,checkin out the new gym
n,back from vid's wedding.. it was a blast!  Congratulations to them both.  I am ready for some more high stakes gambling in Las Vegas.  One time!
n,Please pray for *PROPNAME* (our 1st yr psyc friend and officer). She had an accident and she has blood-clot. She is currently undergoing operation at Cebu Doc Hosp. Thank you. [-from a reliable source.]
n,"Lupin, like Mr. Huttle, has original and sometimes wonderful ideas; but it is those ideas that are so dangerous. They make men extremely rich or extremely poor. They make or break men. I always feel people are happier who live a simple unsophisticated life. I believe I am happy because I am not ambitious."
n,"""I have a ship and a fighting crew and a girl with lips like wine, and that's all I ever asked.  Lick your wounds, bullies, and break out a cask of ale.  You're going to work ship as she never was worked before.  Dance and sing while you buckle to it, damn you! To the devil with empty seas! We're bound for waters where the seaports are fat, and the merchant ships are crammed with plunder!"""
n,Selling Nikon D60 Digital SLR Camera - Black with lense (AF-S DX Nikkor 18-55mm f//3.5-5.6G VR) for £330 contact if intrested.
n,OMG fright fest was sooo fun even though it was FREEZING! :D I recommend the next time anyone rides a roller coaster to go with your eyes closed...so scary lol
n,Lovin' the grace God has clearly been pouring out... :-D
n,Packing for Ur-ban-UH and the sunshine state =D
n,"civ pro for Monday, then home for the weekend :)"
n,"Damn sense, always getting in my way."
n,is feeling Shady.
n,"""Jätkät hei, mä lähen meneen ny ihan oikeesti"" ""Hei Ankku hei, ennen ku lähet ni kato mitä mä toin sulle"" ""Ei jumalauta, hyvännäkönen. Siis eiks tää oo siis...."" ""On on, sixpack, kyllä"" ""Eihän sun ois tarvinnu hyvä mies, sitä paitsi meill' on noita väkeviä"" ""Nii nii, mut aamuks!"""
n,Let me know if you think of everyone meeting at my house and then heading out to the vollwyball game in costumes and then all heading back to my house for the party is a good idea :)
n,Excited for Compelling 09!!! :]
n,Does anyone in honors//AP spanish 3 know if we had HW 4 this weeknd?
n,is sick of people having good Mondays.  Get the memo people -- you're supposed to be cursing the skies! ...God bless.
n,Survived her first day....
n,humana jud ko sa annotated. :D
n,Black
n,"Who wants free stuff? The more I get rid of, the less I have to move. Dresser? Coat Rack? Shelves? Desk? Bathroom Stereo? Really people, you're doing me a favor by just taking it."
n,is back in the left coast
n,"Just remembered, I seen a naked guy running up the supports on the squinty bridge last night with all hanging out .. but wearing socks. Not a pretty sight."
n,Finished most of the Mocap Cleanup... Dunno if it looks wierd... should I capture again?
n,"Jesus, guide me through this day."
n,"COPY THIS INTO YOUR STATUS AND SEE WHAT PEOPLE RATE YOU!!!! 1=crazy, 2=i'd marry you, 3=talkative, 4=sarcastic, 5=i miss you, 6=club head, 7=moody, 8=dumb, 9=mouthy, 10=spoilt, 11=random, 12=hot, 13=funny, 14=fit, 15=amazing, 15=tough, 16=cute, 17=gf//bf type, 18=player, 19=i love you, 20=gorgeous, 21=the best, 22=cool"
n,"is so tired... from train to home to train to school to train to home... all in one day. No more, please. //whimper"
n,I guess it all depends on your mood...why can't these meds be any damn good ?
n,Out in Sacramento tonight! Starting at Badlands! WOO HOO!
n,"has started doing Hot Yoga, and really enjoys it.  I think I'll make it a habit!"
n,Woah. AWESOME PARTY!!!!
n,Is converting to pastafarianism. Worship his noodleyness!
n,goin' out tonight!  XD
n,Making chocolate rasberry brownies...yum :)
n,is about to start wrapping Christmas presents!
n,"the internet, she is verry lag today. :("
n,Don't be tardy for the party! LOL
n,hold you in my arms. I just wanted to hold you in my arms. *PROPNAME*. :P
n,One that would have the fruit must climb the tree.
n,is eating a huge bowl of piping hot homemade chicken soup... mmmm...
n,"Woo Hoo...Im Twenty-Two!!! (Lame I know, but its my BDay)"
n,"Okay, sleep. Dreaming of bacon and dark chocolate. mmmm...."
n,"""Coincidence is God's way of remaining anonymous"" - Einstein"
n,"Merry Christmas, everyone!"
n,"I don't want to get sick, but I think it's happening anyway :("
n,I wish the naries would get here. I've got things to do and people to ignore.
n,Had a minor(major) breakdown when I thought one of my exams was lost... but its all good now.
n,Classety Class class class... :\
n,"""Welcome to your new, simplified home page."" How the fuck is it simplified? They've just piled all the shit possible onto to page..."
n,im excited for the new semester 2morrow!! but im dissapointed cuz i probably wont be able to see certain ppl (rachael and sarah know who im talkin about)
n,Reading an amazing book called Stranger in a Strange Land. Now I'm listening to Loveline and trying to rest for the god-aweful full day tomorrow.
n,Way runshaw out tomorrow as well.
n,has made some downright amazing scallop chowder.
n,Why is there rain everywhere???
n,"Far away // This ship has taken me so far away... Goshdarnit, Muse, stop being so awesome."
n,TOMORROW MOCAP CLASS 4-6PM @ COMPUTER LAB! PASS THE MESSAGE TO ALL PEOPLE TAKING MOCAP TMR! FROM MS EDA. DESOC: E-LEARNING TOMORROW DUE TO OPEN HOUSE! CHECK EMAILS!
n,"Upon what basis do we judge other people? Is it ithe experiances that we ourselves have, or the belifes in which we hold?"
n,ok im back...im free to talk.
n,Why would anyone want to screw over the Undertaker?
n,"almost sliced his finger to the white meat.  APparently OJ's knife techniques don't work on pepper jack cheese, only on white girls (allegedly)."
n,wishes she was a football fan...
n,Happy Father's Day to all you Dads
n,3!!!
n,R.I.P. *PROPNAME*.
n,i like fire  :3
n,well holy shit i think we could make the world cup yet...
n,"I'm on call, to be there."
n,"Faith 4-1 Dinner: 19th Sep, Meet @ Dhoby Ghaut - 5:30pm. SMS *PROPNAME* to RSVP. Exclusive to my faithfourone batch only. =D"
n,"has tried hot glue, electrical tape, cigarette filters and zip ties to collar this stepper motor for a superlight turnbuckle. What gives?! Any suggestions?"
n,I believe my cell phone is officially broken beyond repair.
n,wonders why engineers are overrepresented in terrorist organizations.
n,have to fin my homework
n,"""I'm sorry, I'm about to lose you because I'm about to drive into a tunnel in a canyon on an airplane while hanging up the phone."" - House"
n,"*PROPNAME* more convincing as the king than *PROPNAME*? Wow... I mean he's good and all, but I sure know one source of reviews to ignore now"
n,needs a new camera =[
n,does all his status updates in 3rd person. This will likely never change.
n,does the reading ever end?
n,"is on a roll; one short of a turkey, now."
n,mom: i'm sitting on main street like a hooker
n,is going to Six Flags//Hurricane Harbor with *PROPNAME* tomorrow... then taking him on a bus tour of Chicago on Thursday! Yay! <3
n,is shaking his head wondering when some of his conservative christian friends became so hate filled that they will join any anti-obama group on facebook.
n,long live IHOP.
n,has *PROPNAME* in Chicago... for good. <3
n,"Dear God, I pray for the cure of cancer! ? (93% of fb users will not copy & paste this)....if you know someone who had cancer or fighting cancer please paste this to your status"
n,Forgot about the Berlin Atheltics occuring this week :S Still. I have a room and it finished with the marathon today so it won't be a problem any more.
n,enjoyed the show at the DTCC.  Kudos to all who were on it.
n,my first epic fail. :P
n,its friggin hot and it will be like this till moday arrrggghhh so sleepin in the loungeroom 2nite!
n,"gi gutom ko dah,."
n,"okay so why am I here going through a long day of classes and feeling stressed and overwhelmed instead of at home happily hunting with my love???  Oh yea, I want to finish law school and be a lawyer... I want to finish law school and be a lawyer... Just have to keep telling myself that.  haha."
n,is ready to begin his day fueled with the power of french toast!  Readings: prepare to be read...
n,sabrina the teenage witch is on! i haven't seen it in years! =D really takes me back...
n,Come on Massachusetts!  You guys are supposed to be New English!  What happened?
n,"misses you, DFL."
n,ugg calling in sick is a surprising amount of work
n,Excellent. All of the new A7X album's Drums will be The *PROPNAME*'s Handiwork.
n,"Last day at work. I caught myself laughing at something horrific last night. Laughter is how I cope, but...I can't wait to laugh at happy things again."
n,"I don't hate you.// Well, you found me. Congratulations. Was it worth it?// The only thing you've managed to break so far is my heart.// This isn't brave. It's murder.// What did I ever do to you?// You don't care, do you.// Please proceed to Andorid Hell."
n,what have they done to FB?????
n,"BRRR!  ""Stiff Little Fingers"" indeed!"
n,is hotly waiting the MJ zombie comeback.
n,its gone
n,got a bronze medal for the mps run!
n,"just got back from the zoo.  No gray wolves, no girraffes...really not much of anything.  :("
n,Missing summer and WWR... *tear
n,"is designing a lovely tattoo... yes, I realize I have a stack of papers to grade. Coffee break soon."
n,"Getting together map, snacks, music, and up-all-night accessories for Hollywood. Will starting driving at 4 am."
n,I was one of the lucky ones to get air conditioning and internet in my apt in Thailand! Yay!
n,doesn't want every status commented on. once in a while is fine but EVERY status? It's starting to get annoying. You know who you are.
n,"""What the hell is that, *PROPNAME*?"" ""Dunno. Some kind of Cat Dinosaur."""
n,just set up network printing even though everyone said it was impossible. HA!
n,"watched the President's speech yesterday.  Wow, I'm SOOO indoctrinated!  [//sarcasm]  Stupid radical jerks..."
n,All see's became Spy's in my pirate profile yarr
n,is seeing *PROPNAME* & *PROPNAME*! :D
n,*PROPNAME*
n,is uploading his shit right now!
n,"elephant tea, deeply disappointed in your flavor. lipton you are rubbish stick to soup"
n,what is everyone doing tonight?? i'm so bored.....
n,"less than 24 hours and i will be free (academically) from grading landscapes, swales, sidewalks with pitches, slope, topography models, and designing cemetery sections....good bye site engineering...i won't miss you."
n,"Surreal night...I think I might've slept and just woke up every hour and lay awake for awhile before falling back asleep again--but conversely, I might've just lain awake and semi-insensible the whole night with periods of more awareness...not sure which!  Either way, I'm tired, but surprisingly decent otherwise!"
n,i seen a cauliflower @ the Crown!!!
n,is headed to new York City tomorrow!  Gladys's room stand up!  i will see you all on Friday!
n,wishes to develop a super power that prevents her from needing to sleep.
n,Sleep Time... for tomorrow is work time... =)
n,I heard the most awesome phrase last night. If you've heard it before I don't care because this ish is gangsta legit.
n,"is looking forward to early January. Not the birthday per se, but the potential to meet a good friend. :)"
n,"""40 years ago, Armstrong said 'One Small Step for Man'.  When can one of us go back there and shout, 'Honey, I'm home!' or something?"""
n,is relaxing...
n,Help me!!!! The H Spanish 3 HW is too hard my article is in spanish and i have to summarize it in spanish
n,does anyone have my civ pro paper???????????
n,So Horrible... Reformatting DELL PC at home... Stupid Driver CD... Finally can work... but... ONE by ONE install??? Zzz...
n,"has made more cookies, as well as a bunch of croissants for breakfast and piggies in various blankets for tomorrow afternoon. Despite the late//early hour, this is only further awesomeness."
n,is looking forward to moving to DeKalb at the end of May!
n,"is in for the day.  The snow is coming down steadily outside, and it's beautiful.  A little music, a little hot tea, and a little work can make this a decent day.  Any advice for clearing out a cluttered basement?"
n,"""miss anna, you must remember, you have been a very difficult woman ~ much more difficult than is generality.""  ~ the king (from the king & i)   i love this movie..! [normally can't stand musicals, too...]"
n,mmmm. . . cannibalism day in my dead ppl class :)
n,"Roses are red, violets are blue, I'll fuck you with a rake."
n,"2nd interview: Carnegie Mellon, 11-13 Feb"
n,"has contacts finally, its been a long time coming. its quite nice to see"
n,confused
n,is glad the computer is working again!!!! :D
n,is prototyping gantries for butt-robots (mostly out of Lego).
n,"Offer accepted on house, Woo.  Currently Making Angel Food Cake with Choc//hazelnut frosting for *PROPNAME*'s Bday picnic. Also, We bought a lizard with a bad leg to see if we could fix him any better than the pet store. Poor guy."
n,87 Pets on FFS... LOL...
n,Taxes are done and the Gov owes me more than one. Refund says what?
n,screw work and making yet another trip to social services to reapply for food stamps.  I just want to write :(
n,ugh... i hate this. Why is sleep such an issue when you're pregnant?
n,"is expecting everyone in LA at the Downtown Comedy Club tonight and//or tomorrow night for these jokes, yo."
n,actually doesn't mind coloring with markers as much as she thought. Yay for coloring vividly creepy villainesses! :D
n,Aristotle wasc right when he said - to perceive is to suffer!
n,"dear santa, here is a list of gifts I hope to see under the tree tomorrow: -ps3 -27"" iMac (i didn't put it on my list, but you should have known) -mini cooper -screenwriting job thank you."
n,just got skype. name: ljacocke
n,Friday afternoon catatonia
n,couldn't find wire strippers so is just using shop scissors. BAM.
n,Is it just me or does anyone else feel in the mood for an ABBA sing along session?
n,Just sneezed twice... now im all sneezed out. :)
n,Class of 40 kids. . .3 showed up. .because it rained. That would never fly in Florida!
n,New cell number: (555) 555-5555
n,is mad that the fair ended up being more about mud than anything else.
n,"Is a Sad Panda since is wet, tired and cold from jogging from the union to hawthorns in the rain =("
n,I love Mondays.... can every one grasp the sarcasm in that statement. I hope so.
n,"Wow, fresh air. Crazy. Good day sunshine, you're my favourite star."
n,loves his Ginosko ppl.
n,"The Portuguese pronounce X like SH?  Damnit, is it THEIR fault Romanized Chinese does the same?  I always wondered who to blame for that."
n,Royal Instiution Christmas Lecture. Trees Are EVIL!
n,"Finishing up packing, then heading to Richmond."
n,"What homework did we have today, if any?"
n,can't figure out how to get her hair cut. Any suggestions?
n,"loving my new book!!! i recomend ""The house of night"" series to everyone!!!"
n,is getting Saddr & Weirdr.
n,is a bad person.
n,"""Its only illegal if you get caught, assuming you're stupid enough to get caught in the first place"""
n,just bought my W:O:A ticket! \m//
n,is glad hulu has the entire Strangers with Candy series... funny stuff
n,is reading *PROPNAME*'s Secret Life of Bees... and watching season 3 of Dexter.
n,has played more Freecell today than any man should.
n,is getting nervous for my first half marathon tomorrow
n,"nat. science final in a couple of hours....  more study or sleep?  argh, stupid test!!!"
n,"Dear car battery: Why are you dead again?  What am I going to do with you?? (No, really--what am I supposed to do with it?)  You make me sad. ://"
n,ZOO TRIP!
n,"Dear Sunday, you rocked,  love *PROPNAME* :)"
n,Might be going to see Toy Story 3D in lunch tomorrow. XD
n,"wow, I got d-r-u-n-k last night... hangover in full effect.  mike gets in today, and I think we are all going to the lake.  I might actually get a little sun... don't worry I'll have sunscreen =)"
n,heard that *PROPNAME* is headed back to the WWE temporarily and literally almost peed in his pants with Glee.  ahhhhhhhhhhhhhhhhhhhhhhhh
n,Visiting LA on Tuesday!
n,Is home now! and ready to sleep! :P not all! sleep well!
n,is wondering what everyones doing tonight.. and can i invite myself? lol
n,kushala daora nasd.
n,Spit it so hard it oughta be a crime.
n,wonders whether Professor *PROPNAME* would let him write a term paper on fanfictions using theories from the readings...
n,You always knew just how to make me cry | And never did I ask you questions why | It seems you get your kicks from hurting me | Don't try to understand me | Because your words just aren't enough | Love is a feeling | Give it when I want it | Quench my des
n,And there goes another one!!!!
n,"I am going to call my kids Ctrl, Alt and Delete. Then if they mess up I will just hit them all at once."
n,"never despair, but if you do, work in despair. writing"
n,Sleep.
n,randomness reigns supreme!
n,is potentially going to be pulling an all-nighter. feel free to txt to keep me entertained//awake...
n,Please fill out my survey at CA *PROPNAME* Survey Group!
n,is a bad person
n,Cody's car is GHEY.
n,"This teacher got an apple today - and grapes, strawberries, and cream!"
n,"anyone know if and where the state of the union address might be viewable online? I've googled it but can't find anything, and I don't have tv so I didn't get to watch it live :("
n,loves the picturesque view from her bedroom window
n,transformers watched....
n,has bought stripey Toe socks.
n,I love how much fun you can have with non newtonian fluids :D
n,"in a moment, something poked him in an infuriatingly private place."
n,OH HELL YEAH 205.6lbs!!!!! 5lbs et j'ai atteint mon objectif!!!!
n,"needs a stupid, fluffy book to read inbetween experiences of normalcy."
n,"is back from the beach a little scraped up and sunburned, but otherwise okay!"
n,doing a double shift at work.
n,24 hours without the kids -- I miss my babies!
n,Hope you all ahve a wicked weekend loves x
n,"You can't rub a pig on a Cheese grater, That's Dangerous."
n,back to work tomorrow. If I can remember where I work and what I did for work before the year ended.
n,feels she did poorly on her midterm; starts third psych class tmr; needs to create some ipod playlists; is preoccupied.
n,"I know Grad School is having an effect on me when I read my vending machine selection as ""C-naught"". Mmm Ritz bits."
n,"ravenous black holes, ripples in the space-time continuum, intersex bass taking over US rivers, expectations influencing the wine-tasting experience, the possibility of quantum memory devices... just some of my Science Daily. Truth blows fiction out of the water!"
n,i need a job
n,thinks it's wild that after all this time she still misses *PROPNAME* like crazy just for the two of them to go to work!  What am I gonna do when I leave for school!?! ahhh..
n,Whaaaat? I actually liked Avatar?
n,Ha! I found it! New quote added...and it's a real one this time. So real it's from my calendar at work!
n,loves alcohol and women.
n,"If I wear makeup, I'm fake. If I like to get dressed up, I'm a Tart. If I say what i think, I'm a bitch. If I cry sometimes, I'm a drama queen. If I have guy friends, I'm a slut. If I stand up for myself, I'm mouthy. Seems like you can't do anything now a days without being labeled.. So what, go ahead and label me, see if i give a shit. Repost this if your proud of who you are! x x"
n,not to be a bitch but...if i hear about one more celeb dying from drug overdose i'm going to fing lose it...get it together and act like adults...ridic
n,Facebook me marea. Me hates it long time T-T
n,...and now back to my regularly scheduled severe dangerously-nihilistic depression. :D!!!1!1!!!1!!!!one!
n,"Ohh finals week...Friday, please come quickly ://"
n,it my birthday today !! I'm finally 14!!
n,"just got a new chair. I don't know what ""passive lumbar support"" means, but damn does it feel good."
n,"Had bad dreams last night, some sobering thoughts on my mind...yet I'm still in a good mood today.  I don't get it, but I'm not complaining!"
n,gets to play asian nanny today!
n,"Dear Homeowner: I apologize for contributing to the destruction of your plastic fence. Though you will be pleased to know that we did indeed reach our destination and rocked out with our cocks out. Okay not really, but we did rock out."
n,Apparently you're not a golfer.
n,money is a disease
n,a) louisville got jobbed tonight -- those refs were an embarrassment b) avatar was even better the second time :)
n,can anyone in ap us please fill me in on what i missed friday after i left? it would be much appreciated
n,Can't be arsed...
n,zooey deschanel and death cab for cutie front man ben gibbard got married =D how cuuute
n,"is watching ""eraserhead"".....this freaky boston weather today is perfect weather for david lynch film."
n,i get my new bedroom setting on monday YAY!
n,i is teh tired
n,First day of classes for a new quarter!  I hope no suddenly loud girls give me coronary thrombosis like last quarter...
n,"Overpopulation will only accelerate until we need walled cities to keep out the hungry, swarming, insane masses. And they will scrape and dig under the walls like bug eyed mole men. You say catastrophe. I say, fuck yes."
n,"WHAT?  WHY DID NO ONE TELL ME THAT ZOMBIELAND WAS FILMED AT WILD ADVENTURES?!  So those guys trying to recruit LHS students for a ""big movie making fun of zombie movies filmed near WA and in the woods"" were actually legit!  OMG I have to go see it! Also, all you people in Valdosta fail for not telling me about it! ;)"
n,It Might Get Loud' in my latest article. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2009m10d9-It-Might-Get-Loud
n,ppl in raschilla's p. 7 what was the name of the thing written by ezra pound that we had to take notes on?
n,Slept 7 hours last night from 3am plus while listening to worship songs... =)
n,mmm.... bloody steak.
n,"Congratulations All-hallowians, I enjoyed a wonderful concert!"
n,has got a Fever. Anyone know the one and only prescption? lol
n,Waiting for freinds to come over on this cold and snowy day!
n,free style
n,"I talked to a guy today who was convinced chemical engineering was ""mixing elements to make things that use chemicals."" Might make more sense if he didn't mean it literally. Oh well."
n,"is imagining her feet buried under the cool, wet sand and being sucked toward the ocean."
n,is thinking tonight of his old college town...
n,warped tour was fantastic =]
n,needs a new hobby
n,Any GOS student who comes to me complaining about how 'early' the next school year starts are gonna get a 'nice little lecture' from me...¤_¤
n,so Season 4 of Dexter started out crrrraaazy!
n,I need to be asleep. I get up in....5 hrs ? No idea really. What am I doing again ?
n,is going to hear *PROPNAME* read her own poetry tonight...
n,"FACEBOOK EXPERIMENT: If you're reading this,whether we do or don't speak very often, please post a comment of your first memory of you & me. When you're finished, post this paragraph in your status; you'll be surprised what people remember about you!"
n,"Having a mixed day: got less than 1 hour of sleep (and even that was interrupted sleep!), so I'm kinda white-knuckling it through the workday a bit...but also got the car 'legal' at the DMV--and it only took like 30 minutes!  Well, at least I'm too tired to think myself into a funk again!"
n,Just bought an 8GB mP3//mP4 player. For &79.99. Damn awesome!
n,mondaze
n,"wishes all of his Cornellian friends good luck tomorrow!  Enjoy it, it's a wonderful place."
n,24 revolutions around the sun. Pretty impressive if I do say so myself.
n,missing chapel hill
n,the teeth are now in open revolt. I must make an appeal to the dentist  tomorrow to quell political unrest
n,"Like fire, Hellfire,  This fire in my skin.        This burning, desire,         Is turning me to sin.  | It's not my fault; I'm not to blame.   It is the gypsy girl; The witch who sent this flame  | It's not my fault; If in God's plan.  He made the devil so much stronger than a man"
n,"Woot! Thanksgiving break! Let's give thanks for this wonderful break, and the boredom we will receive!!"
n,Holy Crap!  *PROPNAME*'s has a rewards program that lets you get a free chocolate from the store every month!  How awesome is that?
n,"Should be doing work, but isn't (obviously). Yay dance class tonight! Shimmy shimmy shimmy...."
n,SELF ESTEEM: Far too many people have no idea what they can do 'cause all they have been told is what they can't do!
n,new goal for 2010: write something for publication and actually have it published.
n,"if u are a xavier student who has barely or hasn't started  the social analysis paper: we should go tell mr. gilbert that there is no way we can pull off 7 pgs by Tue.  and if you are in the same situation that i am where you've found all of the info that u can about ur topic and haven't hit 7 pgs, we should tell him that 7pgs is OVERKILL!"
n,"my jacket it falling to pieces. But other than that, I'm on track to finish my outfit in time for the con. :P"
n,stupid camera giving me hell!  agh!
n,"I've finally gotten around to uploading all of my Japan pictures so far.  I know there are an unbelievable amount of them (forgive me, I love taking pics), but enjoy them!"
n,"hates facebook, the internet, and her monitor."
n,When we are no longer able to change a situation - we are challenged to change ourselves. Viktor E. Frankl
n,"history of psychology,."
n,dealing with crazy people all day... A&A ppl: don't forget the lecture tonight! Not sure what it is about though... :P
n,cant wait to see new moon & 2012 im counting down the days hahaha
n,I have enemies?  I thought these things always just happened...
n,has absolutely nothing to say.
n,is surrounded by candy
n,"I am the eggman, they are the eggman, I am the walrus! Coo Coo Cachu!"
n,made eggrolls the right way.
n,"How messy my room is again.. i love searching for random thngs.. and how nice bed is looking right now! Ninite all, hope you had great dreams and better sleeps!"
n,Why doesn't social interview ask me any questions... I feel very left out. :(
n,"Please keep *PROPNAME*'s family in your prayers tonight and tomorrow. We have to be in court at 9am. Really pray for the oldest *PROPNAME* went to his dad's for his summer visit and had his mother, brother and sister stripped from him for six months. CPS is providing Christmas for the other two but not him.  I sure hope we succeed at stripping them of their ""immunity"" and make them pay for what they've done to this family."
n,can walk to *PROPNAME*'s (and a myriad of other awesome places) from her new apartment :)
n,Classes are getting in the way of my college life...
n,http:////notalwaysright.com//when-mood-swings-attack-part-2//522 Last line especially Funny.
n,has found the U of Iowa anime club.  There goes my GPA.
n,Looks like japan is drinking the Change kool-aid.
n,Sunday bloody Sunday...booooring...!
n,"Hold thy piece, thou knave..."
n,"The ladies sweat the style like the squirrel sweats the nuts. Yet, I'm still single. Must be rotten nuts."
n,6-0 les gars était enragé!!! Fais du bien voir ça des fois!
n,is doing to die to self...
n,i'm going to one up toni: there aren't words for how good Avatar is.  suck on that kenny :)
n,has heard *PROPNAME*'s tragic call to keep my shit together and live life properly. Love those you have and avoid drama.
n,all the statues in town came to life. but they'd been watching long enough to know not to move.
n,adam's mind is thinking about not doing what he's supposed to be doing. shoulda woulda coulda. that's gonna bite me in the ass here in a couple weeks. guess i should get it done. meh. manana.
n,has a new cell number: (229) 251-4618.  Save it now.  SAVE IT!
n,is in the last day of her two-day mad dash to finish. Can she get all her work done it time???
n,you know whats cool? project runwayers making clothing out of newspaper.
n,"Supposedly Hauppauge means ""land of sweet water.""  Somehow I doubt the water's very ""sweet"" anymore, considering that Hauppauge is now an industrial district..."
n,went out for dinner with a man who just happened to be a host.  True story.
n,little things give you away.
n,"is so glad I finally tried a chiropractor!  My back hasn't felt this good in ages!  I was very crackly, lol."
n,"I just saw an...interesting...car commercial. According to said commercial, apparently ""Twilight's *PROPNAME*"" drives...a Volvo. A Volvo. A vampire...in a Volvo.* Wow...I didn't think that that character could get any lamer; I was wrong!  *No offense to Volvo owners, the cars are fine...but 'Mister (supposedly) SuperAwesome Vampire' driving one? LOL."
n,"Oy, Jiminator--this bring back any college memories, lol? ""I got BLOOD on my hands and there's no remorse; I got BLOOD on my DICK cause I fucked a corpse..."" When I hear it I think of you, haha! :D"
n,Thank you everybody! Love you all!
n,just realized how much she missed all the girls! love you guys! XOXO
n,got a literal ant in her pants!!!!!!!!!!!! (It bit her omg?!?!?!!)
n,is depressed and beautiful.
n,"hasn't noticed anything new with facebook, what am I missing?"
n,gym then back to the leebrary . wow.
n,had a wonderful night! hung out with some really great people and listened to some really great music!
n,All three of my sidebar ads are currently about meeting girls.  I think Facebook pities me...  :(
n,"The turkey is now officially drunk (Injected with enough alcohol that if we didn't eat it, it'd be at AA). Rubbed with secret spices, drizzled in bacon, and the silverside joint is slowly cooking for 7 hours. 15 Minute break then  back to cooking :D"
n,"finds it funny how absolutely Kung Fu Panda dominated the *PROPNAME* last year.  Even WALL-E didn't stand a chance!  (Oh, yeah, that's what *PROPNAME* was named after. ;)"
n,nst nst nst nst nst nst nst nst nst nst
n,hauling stuff out and moving into nyu in several hours!!!!
n,cant sleep but im so tired
n,is making the coolest bracelet ever.
n,found the magic water. It makes an incredible coffee!
n,looks like it is time to convert the old subaru into a rowboat. My name is Captain *PROPNAME*
n,kids running the office and Santa singing songs...oh it must be close to Christmas!
n,i hate christmas music
n,i really thought.... :c (my self esteem is 6 feet under nah) *sigh
n,"ah, nothing in the world is as beautiful as fresh music."
n,"watch ""The Age of Wal-Mart"" on CNBC"
n,The latest and newest diet plan that works! Its in the news http:////xs.md//KPV
n,"Seminar went well, Kateri and I have the marks to prove it. Now food, tomorrow, house viewing. Next week, knives or swords."
n,still writing that essay....
n,the first day of institute...
