label,body_text
n,is excited for Picnic Pops!  (*PROPNAME* = not so much)
n,misael's teahing me a little self defense. hahaha
n,"Happy thingy, people..."
n,is now on (the) twitter. This had better be worth it.
n,marty liebich...... LOL
n,is hoping to finally get a break tomorrow!
n,here we go again...luckly I work at a school that may close for the chance of snow
n,"I was just watching ""*PROPNAME* in Real Life"" while I was working on my Christmas cards, and I just realized...*PROPNAME* (*PROPNAME*)  is the cop that pulls *PROPNAME* over and has his cruiser backed into.  HE IS WAY BETTER LOOKING WITHOUT THAT HAIR!"
n,"drinkin a V8...the taste is growing on me, I no longer feel like I'm drinking soup"
n,"it's freaking snowing,lol"
n,Thank you everybody! Love you all!
n,finally got a chance to watch The Bachelor episode 3...omg that *PROPNAME* girl was psycho!!
n,"always says, whatever doesn't kill you makes you luckier."
n,Black!  P.S. DC tomorrow!
n,so there's a Guam quarter?
n,thinks Rhianna's Italian Vogue photoshoot is in bad taste and inappropriate. yuck.
n,"so excited for pole class tonight! Making a pole playlist, just for fun. Newest addition: Criminal - *PROPNAME*"
n,Carving pumpkins with *PROPNAME*...pictures to come soon:)
n,cannot express how glad she is that it is finally friday.
n,rejects your reality and substitutes his own.
n,can't wait for Transformers in IMAX tonight!! ?
n,get a job sparkling wiggles...
n,SNOW DAY!!
n,"Fucking CARBON MONOXIDE alarm's going off repeatedly again tonight! Opened the windows & garage doors; I have nowhere else I can go & I need sleep, so I'm gonna hafta just hope the ventilation is enough cos I don't know what else to do. Hope I don't end up in the hospital over this shit--I'm sick of the damn hospital! (Well...bein' dead would [debatably] suck too. But I wouldn't be self-aware to know about it, lol.)"
n,The best day is ALWAYS today!
n,really hates California's economy right now
n,its gone
n,is making some grub
n,"When doing your Christmas cards, take one or more and send it to this address: A Recovering American Soldier c//o *PROPNAME* Army Medical Center 6900 Georgia Avenue NW; Washington, D.C. 20307. If we pass this on, think of how many cards these wonderful special people would get. PASS THIS ON TO ALL YOUR FRIENDS. (JUST COPY AND PASTE TO YOUR WALL)"
n,"""FM Static"" Tonight's complete, Everyone's asleep, Right now I wanna say these words to You, I'll be Your hand, take me as I am, I just wanna be with You"
n,is mad at himself
n,trust lies at the core of love; there can be no true love without trust
n,hungeeee!!
n,"Bah! Humbug! In other news, I really wanna see Ninja Assassin! In other news...eh, don't matter anyway, nevermind."
n,just went to a bar with my mom and a bunch of other old people in Alaska. wtf?
n,got a new phone for christmas
n,cardio//weights workout followed by yoga class. Feeling motivated today! Getting stuff DONE!
n,It's insane how much time one has to spend on the telephone with basically everyone in Christendom after a big car accident...blahhhh...deliver me from being on hold all day! *glares at phone*
n,can see the strike at u of i on the quad cam... first good use of this thing
n,in kailua... 12 dager til norge...
n,"DANG IT!!  If you are in Atlanta and need somehere to go for NYE, come to my house, I have food and drink, almost all of my guests are sick or have sick kids!"
n,work 9:30 to close. Happy Halloween!
n,"""I want your love and  I want your revenge"" ""You and me could write a bad romance  "" ""I want your love and  All your lovers' revenge  "" ""You and me could write a bad romance"""
n,umm...wtf is wrong with *PROPNAME*?? I ? *PROPNAME*
n,So glad to be home :)
n,ridiculous!
n,is looking for someone to watch a movie with...possibly *PROPNAME*?
n,"I love Comcast ""On Demand"" exercise videos!  Just discovered them.  I can be a hip hop dancing machine all alone right in my very own living room. Haha, embarassing."
n,Checking out a car in the morning...hope it checks out--I'm not enjoying this carless whatnottery!
n,"Research, bank, home"
n,I got a feelin' that tonight's gonna be a good night!
n,is attending the Royal Fireworks Festival & Concert tonight at Riverfront Park.
n,is feeling productive after posting *PROPNAME*'s care on autotrader. If anyone is possibly interested in a 2006 Honda Civic Si for ~$13500 let me know. I will post the link too once it's officially up on the site!
n,"WOOOOOOOOOOOOOOOOOOHOOOOOOOOOOhahahaah YES! I finally made it to 1,000 words on my social analysis paper (alec helped)"
n,lost another game... but Dang!! was it close
n,is home
n,thinks ice is the best puppy treat ever
n,"I mean to go to bed early (to get over the Plague of Atlanta), and yet I end up staying up all night doing practically nothing.  Story of my life.  Hmph!"
n,"I'm on call, to be there."
n,School til five then home to do homework and relax.
n,"Woo Hoo...Im Twenty-Two!!! (Lame I know, but its my BDay)"
n,"So Variety is reporting that the cast of Jersey Shore is coming back for a second season, making $10,000 per episode.  I guess they were making a few hundred per episode before.  That is alot of tanning, hair products, and tiny tops!"
n,Looks like japan is drinking the Change kool-aid.
n,is heading to San Antonio for the weekend
n,is 3 years to go
n,off to work!!
n,"is wishing a Happy Birthday to my bestie *PROPNAME*! ""I love you honey, and I hope you have a wonderful 22nd Birthday!"""
n,"why does netflix need me to have at least 6 dvds in my queue? i think 5 is quite enough, thank you gluttonous 'merica."
n,Where the *#%@ is my...... nm found it
n,"has had a great week with my darlin'.... :)  It's gone by way too fast... now, hunting with daddy till *PROPNAME* gets off at 5:00..."
n,Christmas tunes have started!!
n,abandoning the library which could almost be confused with an ice box and going to grab some lunch with jessica... :) then back for a couple more classes...
n,I'm Captain Basch fon Ronsenburg of Dalmasca!
n,"exhausted, but not ready for bed...blahhhhhh"
n,just livin' the dream
n,Getting another potential car checked out by my mechanic tomorrow...god I hope one of these fucking things works out soon! *blows up apartment*
n,"So I was watching the news in Thai and they showed a picture of the Earth and the Sun and a big comet like solar flare thing circling the Sun. .Umm is there something I should know? Do I need to find a bomb shelter? I am so out of the news loop, I found out the US health bill passed on Facebook for god sakes!"
n,"Soooo frickin' psyched for Atlanta.  Getting the fuck outta LI, seeing my superawesome folks, finally getting some proper southern food, and maybe even checking out Decatur nightlife & Williams Street...the word of the day is ""YAAAYYYYY!"""
n,"""Coincidence is God's way of remaining anonymous"" - Einstein"
n,I love to watch Olympic Figure skating!!
n,gym then back to the leebrary . wow.
n,DET Photoshoot TODAY! Wear BLACK TOP... =D Can start thinking of a pose for your fun shot.
n,does anyone know a Server2008//Exchange2007//BES sysadmin looking for a job in the philadelphia area?
n,"just began his first involuntary, five-day furlough. So sad."
n,i got that boom boom pow! lol lol lol!
n,Yay Friday!
n,"my goodness, how I hate civil procedure..."
n,"""La Vie En Rose""- there are no words. Absolutely brilliant, honest, and beautiful movie."
n,"As of today, Facebook staff will be allowed to eat your children and pets. To turn this option off, go to settings, then privacy, then meals. Click the top two boxes to prevent the employees of Facebook from eating your beloved children and pets. Copy this to your status to warn your friends!"
n,I harbor a strong distaste for 6ks
n,is somewhat on hiatus from facebook for a while...may check it occasionally...*shrug*
n,"was enjoying my morning shower until one of those stupid Saints remixes came on the radio. I'm all for that kind of thing when I actually go to games, but I'm sick of hearing it in regular rotation on the radio."
n,Apperantly the roads are bad in Atlanta...be careful out there guys!
n,wishes life was always as simple as it was in high school when my biggest decision was what to wear for yearbook pictures...
n,we've all done things that we are ashamed of...if anyone saw kanye on leno tonight well...he's not sooooo bad. :-)
n,"doesn't get it--even when I get enough sleep, I run out of energy LONG before the day is over...what gives?!  This rampant exhaustion really puts a cramp on my life & times...and now I'm gonna go sleep some more.  Hmph!"
n,new favorite cocktail = Champagne & Chambord...delicious!
n,Loves avoiding burning a whole in her pocket. Lesportsac purses and DVD overload.
n,"The feminine version of the name *PROPNAME* meaning ""the woman."" Basically never printed on magnets, mugs or other souvenir paraphernalia. Often mistaken for *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME* or *PROPNAME*. My name is *PROPNAME*, not *PROPNAME*, dammit. (Urbandictionary.com, type in your first name, copy and paste the first entry)"
n,"How messy my room is again.. i love searching for random thngs.. and how nice bed is looking right now! Ninite all, hope you had great dreams and better sleeps!"
n,Just got pizza delivered to my house in Pittsburgh by a chick I went to high school with in Coudersport...feel so much better about my life right now!
n,Ninja landscaping for the win.
n,thinks some people really need to learn to act their age.
n,"Women lie, men lie, numbers don't lie!"
n,"Chillin out to some ""Counting Crows""..."
n,biggest loser!!!! lol
n,starting in sept!! =)
n,I'm so addicted with My Zoo.. ^_^
n,nesten ferdig... :o
n,I have to be back to work in less than twelve hours
n,Can't wait for friday! (football game)
n,what is everyone doing tonight?? i'm so bored.....
n,just needs to make it through Thursday.
n,"""I'm like a lawyer with the way I'm always trying to get you off"""
n,"is no Keynesian, but I think if there's one thing ""cash for clunkers"" demonstrates, it's that $787 billion (minus the $237 billion in tax cuts) would've been more stimulative coming from the pockets of American consumers than vested bureaucrats in Washing"
n,is beginning to understand the correlation between the titles esquire and alcoholic.
n,Did you know that it couldn't be more blatent that the X-Factor was fixed unless *PROPNAME* openly admitted he was gay with *PROPNAME* and *PROPNAME*
n,really into *PROPNAME* right now
n,"Faith 4-1 Dinner: 19th Sep, Meet @ Dhoby Ghaut - 5:30pm. SMS *PROPNAME* to RSVP. Exclusive to my faithfourone batch only. =D"
n,"doesn't know what to make of the fact that based on my interest in TV shows like ""Brotherhood"" and ""Californication"" , Netflix has a recommendations section of other ""Dysfunctional family dramas""  This includes ""Dexter"" and ""Rescue Me"" which are both shows I watch. Oh Netflix you know me so well."
n,would now like to rename her son *PROPNAME*
n,Errands...
n,"Intelligence is a curse, life a senseless disease.  Gods grant me respite by death or lobotomy..."
n,checkin out the new gym
n,drank too much iced tea before bed.
n,doesn't think the changes to facebook were really needed but honestly I'm more annoyed with all the complaints I've seen about it. You get it for free so if that means every once in a while you have to deal with a new layout well...deal with it!:)
n,"research meeting, school until 7:30, then *PROPNAME*'s house."
n,probably failed another midterm.
n,"Best Birthday Ever! 3 Surprise dinner//get-together//party, and VEGAS on Halloween <3 Thanks to everyone that made my 21st special!"
n,bad mood. I'm going to punch someone in the face.
n,"is very well-rested, lol."
n,"So, my tickets for Saturday's Spartan wallop of the *PROPNAME* are in the mail, I should have them tomorrow...Does anyone want to go see U2?"
n,"""Hey don't smoke that Tijuana it'll make you crazy,"" my grandma... hehehhe :)"
n,WINS! take that MalMal
n,"The turkey is now officially drunk (Injected with enough alcohol that if we didn't eat it, it'd be at AA). Rubbed with secret spices, drizzled in bacon, and the silverside joint is slowly cooking for 7 hours. 15 Minute break then  back to cooking :D"
n,First day of Winter is not so bad in Atlanta...
n,"just performed surgery on a lizard(Green Anole now named Tropical thunder), we bought from the pet store last night cause he looked near death.  He's doing well now, I think his leg is better, it's all about preventing complications//infections now. Pictures later. Time to go to *PROPNAME*'s Bdat picnic."
n,"so not cool with the fact that *PROPNAME* (who is 34 btw) is getting married to a 22 yr old argentinian model... exuse moi *PROPNAME*, I happen to be 22, you didnt have to look that far."
n,"*PROPNAME*'s gone home and I will be studying the next two days for a scary property midterm on Thursday that will be worse than going to the dentist----then I have a dentist appointment right afterward.... Basically I'm doing something I don't usually do and that is sulking and feeling really sorry for myself.  BUT, home on Thursday after the exam//dentist appt.!!! :)"
n,Apple casserole and Herb Pork Loin smells so good!!
n,oh thank goodness I have Monday night tv to look forward to :)  Gotta love <3 abc family :)
n,Red
n,"Sometimes, I'll watch a movie that I watched when I was younger and suddenly realize I had no idea what the f**k was going on when I first saw it."
n,was at UC yesterday and apologizes if he seemed a little out of it today. They gave him another pain shot.
n,i need another movie...damn insomnia!
n,you know it was a good party when a Tasmanian Devil and Bumble Bee show up the next afternoon looking for their lost antennae...
n,Hope you all ahve a wicked weekend loves x
n,"I had my hair dyed and straightened on Thursday. Now I REALLY want hair straighteners, but I have to wait until I've paid for my restricted test. Also, having washed my hair, I realise that my hair has quite a bit of cur//wave to it. Who knew?"
n,Whats with all this white stuff??
n,YEAH!!! I went and saw the chiropractor today. Hopefully this will relieve my back issues
n,had the craziest vivid dream that I was pregnant. So weird!! Dream interpretation says this is a good symbol...
n,all of a sudden I'm really REALLY excited for Christmas <3
n,In the murder mitten...it is cold!   Also HAPPY 11th BIRTHDAY MAX!  no matter how old you get you will still be a whiny pain in the ass to me puppy
n,"A recent online exchange: Other guy: ""I have to imagine it's wholly possible that someone could understand humans so well, yet be completely unable to read, write, or do math.  In today's society, people like that would be shunned.  Veritas If you can't r"
n,"It is so true - your hair always looks great the day before you have a hair appointment.  However, as soon as I step out in this humidity, I will be jolted back to reality."
n,"Well, that was just about the longest 4 months and shortest 3 hours of my entire life. Same time next year, I hope."
n,"Laundry, then packing, then maybe sleeping....AHHHH... ENGLAND TOMORROW!"
n,taking one step forward then 2 steps back...story of my life
n,goddam it. this celebrity double thing is driving me crazy. help
n,"Also, Happy XXrd Birthday to my Mama!"
n,"watched Transformers II with *PROPNAME*, has a neuro appointment tomorrow and can't find the headache log. Made pretty good pastries, will have them perfected when the next batch is made."
n,Helsinki
n,"I know 6 sick people at the moment, and now I'm sick. I'm going to find out what one it was and come after them!! Watch yourselves ;)"
n,reckons it's looking a lot like Washington in California right now.
n,"so excited for new Cleveland Show, Family Guy and American Dad tonight!"
n,"just home fa night shift, am away to bed. hgave a good day x"
n,Anyone gonna be around Chicago in mid September?
n,is glad that we waited to watch Wolverine as a rental.
n,today was a new day then promptly ate 2 sees candies
n,is in a tropical mood...I need a fruity umbrella drink
n,doesn't know what to think.
n,It's beginning to look a lot like Washington around here.
n,"And I won't be far from where you are if ever you should call, You meant more to me than anyone I ever loved at all; But you taught me how to trust myself and so I say to you,This is what I have to do"
n,9Minutes
n,"Dear Louisiana Office of Motor Vehicles employees, I understand that you probably get stuck dealing with stupid, annoying people on a regular basis.  That doesn't mean you have to be rude to everyone, especially not the friendly people like me darn it!"
n,is going to have rocky mountain dreams
n,so... doubling the rate of failure ~ hahahah
n,thinks it would be quite amusing to see *PROPNAME* get Number 1 with the original version of The Climb.
n,is going to check our floors for the living room today and then maybe to a gentlemanly game night.
n,"is watching ""The Proposal"". *PROPNAME* and *PROPNAME*...even if the movie is crap it won't be a total waste:)"
n,Donuts.
n,"About to go to bed so I can get up early to check out a car tomorrow morn...*crosses fingers* hope this one pans out; the longer I'm trapped, vehicleless, the more likely I am to go completely bloody mad!"
n,"congrats to *PROPNAME* and *PROPNAME*.  *PROPNAME* has a new little baby niece, *PROPNAME*!!  (She'll be mine, too, shortly!!)"
n,cartography+Select. Topics in the Geography of China     (????F?add?...)
n,It liiiives!!!  (Meds adjusted--we'll see if I stay awake today! *blinkblink*)
n,Happy Christmas to you all loves and hugs sent your way xx
n,work 9-3:30 then getting my nails done and possibly my hair
n,is celebrating six months months together with my beautiful bride.
n,just booked her tickets to Germany for Winter Break (!!) and is heading to Ithaca tomorrow for Homecoming! Life is good :-)
n,"""A perfection of means, and a confusion of aims, seems to be our main problem"""
n,has one week left?!
n,Quick run
n,"the office, cleaning, and hanging con mi madre are my drugs of choice this evening"
n,"Hello, FHS Class of 2000!  We are planning a 10 year reunion for this May//June.  If you have thoughts//suggestions then feel free to contact me or *PROPNAME*.  Thanks!"
n,is excited for the best holiday of the year... Dranksgiving at the Dupage Inn. call to join the festivus
n,Getting ready to watch the game
n,most of my eyecandy is gone...time for a new gym! p.s. lost my phone! holler at me on here!
n,"The Headline Reads ""The Defendant Hangs But The Jury Doesn't"""
n,"I try to keep my health complaints to others to a minimum these days, but...well, let's just say FUCK.  Sometimes I feel like being such a survivor is goddamned overrated."
n,is off to otakon once i get out of work.
n,got super tan this weekend...I went from caramel to mocha...
n,accidentally clicked the wrong button on a page. Sorry for sending that farmville thing to everyone!
n,where r u God?
n,Hmm...it's hard to play 'find the smell' in your apartment when it's so cold that sniffing the air hurts!  But why the fuck does my place smell like a lawnmower anyway?!
n,wishing away my weekend so I can watch Monday night football!
n,"Target is my savior- sandals, dresses and shirts, oh my!"
n,3 days clesased! woo!
n,The first day of school was SSLOOOOOWW...... hopefuly it will get better as the year gos on
n,is eating dinasour oatmeal!!
n,is all tricked out...dang that pole class was hard!! All the more reason to go back next week...
n,is in Atlanta
n,i have 8 invites to give out to Google Wave. write your email if your interested in being part of the first to get accounts!
n,classic reality check from keane
n,*PROPNAME* to miss play off....good start to the day ;)
n,money is a disease
n,rudy in oslo tomorrow! :)
n,"Faring alright, I s'pose...just sore, and scouring the universe for used Toyotas & Hondas...  Need transportation, STAT!  Anyone with input on the car front, please comment!  Hope everyone's Halloween rocked..."
n,doing a double shift at work.
n,studying Torts----missing *PROPNAME*...
n,hid in the closet for the majority of the day
n,black
n,TOAST n_n *purrs*
n,Disclaimer: I do in fact listen to rap.
n,is wondering what everyones doing tonight.. and can i invite myself? lol
n,Twiddling my thumbs and waiting for the law library to open.  Embarrassing.
n,best wishes to everyone going back to school today
n,Holiday is over....crap....
n,"""In my days, we played soccer in the minefield."""
n,is reminded of the underpants gnomes when listening to the HHS Secretary ignore clear evidence that socialized medicine won't lower health care costs.
n,is making a four-minute oral argument tomorrow. Should be interesting.
n,"why yes I am listening to the Backstreet Boys' new CD and cooking fudge. .... soon, I'll get a cat."
n,"Like everyone else, my poor *PROPNAME* is sick... wish I was there to take care of him... :("
n,is excited that he was able to perdict the weather by properly interperting satilite imagery!!
n,is sick in an way she's never been physically sick before. feels like a hangover mixed with the flu mixed with weakness and nausea
n,Breaking hearts is part of who you are.
n,misses the beach already...
n,"""Some of the shows on MTV are not my cup of tea...mainly because I don't like huge pieces of shit in my tea!"""
n,"*PROPNAME* is terrified of the half deflated mylar balloon outside of our condo, when we went for a walk she barked at it and then peed all over herself when I grabbed it to toss it out.  She is such a frady pup!"
n,"A fear of loss, that's all it is..."
n,"We have growth, but at the price of future jobs--all the while paying five times as much for the same car we would've bought later. What else can be done to keep up this facade of recovery? We're already printing more money than ever before. We can't raise taxes without calling it a fee, because dear leader wants to be re-elected. Can we still hit the brakes before this public-private hybrid goes into a ditch?"
n,Cant wait for Friday!
n,"Feeling pretty good since the whole 'tweaking my outlook' kick I've been on...except for this sore throat//sniffles thing, geh. But I'll live...hey, drinking tea goes along with the zen thing anyway, lol."
n,is determined to be strong.
n,the rumors are true: Harvard IS awesome
n,says it's almost time for otakon.
n,I want two BUNNIES...THEY ARE SOOOOOO CUTE:)
n,House is addictivly depressing
n,"Too lazy to scan 'retro' pics right now--fuck it, maybe later. I notice that I pretty much look the same as I have for the past ~15 years (kinda freaky!!)...thus, it's hard to tell what year a photo is from. Oddly enough, my skin was better when I was a teenager than it is now!"
n,It's crunch time. See y'all in a month or so.
n,migraine = :(
n,When the *#@% is Facebook going to create a DISLIKE button??!
n,[ ?? ] ??MBA???????!?! ????! ???? [notice] anyone knows what questions are on a MBA interview? please let me know!
n,would like the rain back!
n,hope you all have a great weekend x
n,loves correlation coefficients
n,"I-N-D-E-P-E-N-D-E-N-T, do you know what that means?"
n,kylees dying my hair =]]
n,"dang...is this what people feel like when the wings take it all??  Personally when the wings take it all in the cup it makes me smile, but for some reason a suprizing number of people are not red wings fans..."
n,Heard since it's Vday weekend that people were changing their profile pics. Don't have a pictures of me and all three of my valentines (but *PROPNAME* is in the belly here) Can you imagine if I tried picking up *PROPNAME* now? :)
n,"just bought her first car, 2006 mazda3 only 15000 miles!!! kinda worrying that somehow somethings just gonna fall off of it, great price for a car that someone oviously never drove."
n,disneyland tomorrow =]] going with maddie going to be awesome!!
n,why do i choose to embarrass myself every chance I get? ugh.
n,Mõnusat vana-aasta lõppu ning kõike kaunist uuel aastal! :)
n,goin' to watch the band perform their first performance today. haha =]]
n,"Got a pair of degu's last night, already causing issues! They are uber cute though."
n,Is getting anxious about Thailand and money :{
n,"wishes that someone would ask her what she wanted to do for once, instead of having everyone just tell her what they want her to do. : //"
n,"Remember, remember, the Fifth of November, the Gunpowder Treason and Plot. I know of no reason why the Gunpowder Treason should ever be forgot... But what of the man?"
n,is at the beach at 30th st in newport... come join! give me a call or just show up! :)
n,What in God's name happened to cnn.com?
n,"This rain has gotten me down today, that and the fact that my flat iron died...bad hair and I am cranky...At least I can look forward to Glee tonight!"
n,"is in a really shit mood, fucking ps3 has a ""Serious Error"" in less than 6 fucking months :@, Also Msn is being a faggot and not letting me speak -.-"
n,is so much cooler online
n,"is one lucky guy. First class, first day as a 1L and I'm the first to be called on to state the case. Thankfully, I did alright."
n,"cannot get enough of ""The Sweet Breathing of Plants.""  Everyone should read it.  Everyone."
n,i really cant wait til next week: vbs AND living at maddies =]]  hahahahaha
n,is glad the week is pretty much half over.
n,"i wish it was summer, i want to go on a boat."
n,4th interview: Caltech! California here I come...
n,needs something to do tonight.
n,narcoleptic
n,is heading cross country!!
n,Legal research reminds me of combing the ocean floor for treasures. Every once in a while I return to the same spot with the knowledge that what I thought was a rock might have actually been an oyster with a pearl inside.
n,"is having a bad day. not even target, shoes, nor a good guacamole carls jr. burger could bring me up."
n,I feel like its the end of an era in Gator football! : (  I am so lucky and thankful I got to go to UF when I did! Thank you Tebow and thank you Urban!
n,Still has glitter stuck on his fingers. Thanks *PROPNAME* :)
n,showing this memo who's boss... :)
n,breath of relief!!!!
n,I've been wondering why no one can leave me wall post. . .figured it out! Yay!
n,outlining property all day... *PROPNAME*'s coming to see me tonight so that's a great motivation to get my work done!!! :)  Can't wait to see him!!!
n,got a cool Japanese headband
n,I think its fun to run circles around someone while they are running... and its even better if they get tired first!
n,black
n,Sick as a dog and hoping it doesn't snow too much.
n,"saw pictures of his brain slice by slice. Has mild brain damage from his headaches and migraines, non-lethal so, !!!!!! happy!!!!!!!!!"
n,Trying to learn how to build a cowboy hat out of a Natty light boxes
n,is currently being a disgruntled employee...grrr. *brandishes fist ineffectually*
n,I am not ready to get back to real life...
n,I love my mom! For all of you that aren't too proud to say thank you to your moms for helping you be the great person you are today... please copy and paste to your profile! I expect to see this many times on my page!
n,"Research, tea at Freer house, colloquia lecture, three classes and then finally to *PROPNAME*'s for the night. The only thing making this day better is that I get free food."
n,I really want to watch Gladiator right now
n,bets you can't guess what he is doing right now. Be appropriate.
n,is sad that he missed out on fun to go work for ~7+ hours
n,is excited for the long weekend and the first football game of the season! Go State!!
n,"2010-wise, so far, so good!  Feeling pretty bloody fantastic compared to my emotional state of the last few months.  I've even been somewhat productive recently.  However, I am going home now; my desk chair has made my ass numb!  (How does one wake up a sleeping ass, haha?  I'll probably be sorry I asked...)"
n,"""How about a nice game of strip Global thermonuclear war?"""
n,Round 2...
n,off to christmas in vegas with family <3
n,learned Booze + high heels = Bad idea
n,"summer heights high. ja'mie, jonah, and mr. g. im hooked on chris lilley."
n,is feelin' much better (and stronger everyday)
n,"is in Kuwait, soon to be at FOB Warhorse Iraq"
n,"is trying to change.  Long overdue, I suppose."
n,"you're not sure that you love me, but you're not sure enough to let me go"
n,will hot chocolate make me feel better?
n,"is home from Germany, had a good time ... tired"
n,FAIL. Instead of writing bspace.edu I wrote facebook.com
n,"Brain wakes me up at 5am again. Alarm is set for 6.30am. WHY!?!? then at about 6am, i fall asleep again, and wake up at 6.28am... REDBULL!"
n,"[C] Legal writing Sucks. [R] Something is deemed to ""Suck"" if it takes an innordinate amount of time to complete in mind numbing silence that slowly drives you fucking crazy. [E] In BERKOVITCH it was determined that working on ""Pennoyer"", an outdated case that has no bearing on actual modern day law ""Sucks"" because it took over 5 hours and drove him fucking crazy..."
n,is excited about dinner and movie date night:)
n,"I find it funny that I keep clicking on unfamiliar names and wondering ""When did I friend this person?"" and until I realize they got married."
n,just realized how much she missed all the girls! love you guys! XOXO
n,"wonders which is more inappropriate; heckling during a Presidential address to Congress or the President himself calling a private citizen a ""jackass""."
n,Nine tagen :-)
n,I have a love//hate relationship with the Stairmaster
n,going to kyoto on thursday~
n,BARE TO DAGER TIL OSLO!
n,briefing cases for property while I'm waiting for *PROPNAME* to get off :)
n,looking forward to vbs next month!!!!!!!!!!!!!!!!!!!!! <3
n,why does everyone think the rain is time to play or walk extremely slow with their heads down....WTF!
n,So...*PROPNAME* can now count backwards from 10 :-)
n,finds it funny that the rule of the road change to survival in the snow storm
n,officially EMPLOYED!!!!! YEE!!!!
n,Happy new year everyone from the other side of the earth for real now!
n,time to study...all done tomorrow night! yee!!!!
n,"The lizard known as The Tropical Thunder, passed on monday night.    He perked up after the leg fix, but he was already too far gone from neglect at the pet store."
n,...
n,is having a busy day at work on the day he shouldn't even be working!
n,er i Sverige.
n,senoritis go away please! oh and take my flu with you.
n,bAwwwW at work late today....BBAAWWWWW!!
n,POTATOES!
n,"So very frustrated...& kinda sad. And so fucking sleepy...god DAMN these meds, I'm sleeping my life away."
n,Tailgating in the Wendy's parking lot is the new thing to do!!
n,"""You try growing up in a trailer park with nothing but dust mites and Lithuanians and see where that gets you""..a line from a terrible movie on netflix on demand, but it made me giggle"
n,"Unproductive day...home sick & made no money, and no progress carwise...but at least I got some rest, I guess. *sigh*"
n,one minute at a time
n,hates the norwegian immigration center. also the norwegian embassy in san francisco.
n,"""Coming to work is like being raped by a paper factory.""--me (to my dadboss) on working at a law office."
n,I have been watching Star Trek for 3 weeks now. I think I have a problem.
n,So I got tired of learning about the law in the abstract and decided that I'd go ahead and have a cop issue me with a citation for a court appearance. Yay... Field Trip!
n,"MR. FROSTY, that is the grand finish of a good summer."
n,is trying not to be grumpy.
n,Today's goal: wash and put away all the dishes and utensils in Casitas 8. Oh snap.
n,Sweet respite... *snooze*
n,Getting fat nooooowwwwwwww!
n,PHYSICS= BAD.  My Favorite Equation.
n,Rejected! The dance was fun last night although it didnt end how i hoped it would. MC turned my offer down
n,"Finishing up packing, then heading to Richmond."
n,had a good time watchin London Wasps lose in the cold today ://
n,my hangover + klonopin + gresy ass breakfast = festive events in me bed! :-)
n,stayed at Incredible Pizza for 5 1//2 hrs yesterday and I'm about to do it all over again today (its so great having kids)...Happy Birthday *PROPNAME*!
n,Raid Data Recovered completely from swapped pair that was unrecognized by nas after NAS flipped out and wiped itself 100 times.  400Gb data now safe.
n,has smashed his living room to bits.    19 large bags of debris so far.
n,WoWo Rage is Number 1 xD
n,are you kidding me... there is a book about how mr darcy is a vampire? really? okay you convinced me.... i'm reading it
n,*PROPNAME* is a bully... T_T
n,if you take any part in disturbing my nap I will probably end your life. you've been warned.
n,"Have good weekend, meine leibschen, yes yes!  I kiss you, muah!  (Me, hausfrau?!  Nein, NEIN!!!)"
n,"hasn't noticed anything new with facebook, what am I missing?"
n,Keep your fingers crossed that *PROPNAME* kept his germs to himself...
n,"wish this wind would piss off, am sure my house is shaking!!"
n,needs to focussss
n,Power and love and self-control
n,Happy Hour w// the drawmates :D
n,"Hey Atlanta: you may see my work on the evening news...Some guy was shot in the foot in our parking lot, that we share with the probation office...I have heard rumors he shot himself..."
n,"In my shoes, just to see, what it's like to be me, I'll be you, let's trade shoes Just to see what it'd be like to feel your pain, you feel mine, go inside each others minds Just to see what we'd find, look at shit through each others eyes"
n,My FB font is huge - regular size on every other program - what did I do?  Help!
n,why yes I do lipsynch to the Soweto Gospel Choir in Zulu
n,FOOTBALL!!!!! first scrimmage today! its gonna be awesome!!!
n,Same old Spartans...
n,"""OMG...The new SIMS is soooo cool...You can even make friends and stuff...""- my very lonely friend..."
n,will be in NYC by this time tomorrow!
n,"Taking Miss *PROPNAME* to get groomed, then studying for my last exam on Friday... Can't wait for Friday at 12:30!!!!  :)"
n,My mind feels like a murder-suicide.  I hate this life so much it hurts...and it hurts so much I've been rendered numb.
n,"*PROPNAME*'s sons' new car-$360,000  *PROPNAME*'s new ring- $800,000 The Average cost of a 16yrs bday party in West LA- $275,000 (Quotes from NPR) PEOPLE GET IN TOUCH WITH REALITY AND SHARE!!!"
n,"is missing Pokey Stix, *PROPNAME*'s, and everything about East Lansing!!  Go State!"
n,"felt like falling asleep in the hotpool. im so BLAH! oh well, i'll sleep when i have the time!"
n,"Go to urbandictionary.com,  type your first name copy and paste this as your status and put the  first entry for your name as a comment:"
n,"Holy sinus headache, Batman! *left eyeball, unable to take the 'pressure,' explodes out of skull, shoots across room, lands in file drawer under ""O"" for ""Owwww""*"
n,Congrats Dr. and Mrs. Tran!!
n,reading property and loving every minute :)
n,just got twilight in norwegian... you can judge me.
n,"i belatedly discovered ""my so-called"" doppelganger while getting my 90s tv fix."
n,Happy Friendship Day!!! :)
n,anthony bourdain bliss
n,first interview! Harvard - January 21-24
n,Needs to get the internet at home
n,being sick is terrible
n,not feelin too good :(
