label,body_text
n,just found out Megas XLR is on iTunes!  Life just got a little bit more awesome.
n,one month!!
n,AHHHHHHHHHHH!! IT'S SNOWING!!!!!!!!!
n,"Wow, I'm stupid - I can't count in monthly increments. I actually have one more month to complete this f____ thesis!!!"
n,"""The creature took the form of a lovely maiden with the idea of bewitching us with her many charms, in the hope that she might get our fish."""
n,military science III
n,"Another day gone...so bored, but too uninspired to do anything creative. *sigh* Still gotta write for you *PROPNAME*. Written any more of that?"
n,FUCK. YES.
n,is happy his brother will join him in Princeton tomorrow.
n,is back
n,goin' out tonight!  XD
n,"Hey, it actually is December."
n,Need to stop making brownies as a way to avoid working!  Some days I hate my boss....oh wait....she is me!
n,aaaaaaaaaaaaaaahhhhhhhhhh..!
n,"Did anyone see *PROPNAME* & *PROPNAME* this week on Dancing with the Stars?  Whew...now, that's what I call dirty dancing!"
n,"has access to money again. Unfortunately, it appears to have cost him his typing skills :P"
n,just discovered our dog barks at thunder!
n,is feeling productive after posting *PROPNAME*'s care on autotrader. If anyone is possibly interested in a 2006 Honda Civic Si for ~$13500 let me know. I will post the link too once it's officially up on the site!
n,I'm ecstatic!
n,can't sleep...dang those hyper little elves running around in my brain.
n,is stepping back into the Urban Comedy Experience this Wednesday.  Downtown stand up!
n,"so exhausted today, i don't want it to rain. blehhhh"
n,"""If I should stay, I would only be in your way. So I'll go, but I know I'll think of you ev'ry step of the way...I hope life treats you kind. And I hope you have all you dreamed of. And I wish you joy and happiness but above this I wish you love....And I "
n,having fun at school....... hmmm....... nvm
n,How many people aren't using their *PROPNAME* Ticket?
n,"wants to thank the Tabasco company for listing the Scoville Heat Units of its products, and thinks all spicy food makers should follow suit."
n,"had a fabulous celebratory evening with the *PROPNAME*, *PROPNAME*, & *PROPNAME* last night in Big D - and is now off to see her brother's new house..."
n,"The ladies sweat the style like the squirrel sweats the nuts. Yet, I'm still single. Must be rotten nuts."
n,"Why do you insist that the human genetic code is ""sacred"" or ""taboo""? It is a chemical process and nothing more. For that matter -we- are chemical processes and nothing more. If you deny yourself a useful tool simply because it reminds you uncomfortably of your mortality, you have uselessly and pointlessly crippled yourself. Chairman *PROPNAME*, ""Looking God in the Eye"""
n,dying for first vietnamese food in years. i could dream of pho tonight
n,Mom just found out I'm an atheist and is trying to convert me. Ahahaha
n,mock exams r makin me insomniatic dat is soO not kool!
n,Going upstairs to beg my dad for some of the wonderful-smelling eggplant parm they just made! *crosses fingers* No food down here. :(
n,"wed,."
n,I want to join *PROPNAME*'s Millionaire's Club
n,Why is there rain everywhere???
n,"is, decidedly, an eloquent drunk."
n,argh y does everything need qualifications n not experience :(
n,"WOAH, tough day! GO GO GO REGROUP DOMINATE AHHHHH"
n,iss ok iss ok
n,rafi doin work!  GO DODGERS!
n,AHHHHHHH!!!!!!! exam 2moz!!!!!! :O
n,is 65 degrees 87 percent humidity warm enough to go out tonight in shorts hmm
n,sooooooo much stuff to do this week.
n,"has, for two years, tried to open her apartment door with her studio key every single night. Today she actually tried with the remote car key. A first!"
n,"is home, but can't relax yet...I swear I'm more busy now than when I was working"
n,its friggin hot and it will be like this till moday arrrggghhh so sleepin in the loungeroom 2nite!
n,feels great to be back home !!!!!!
n,Do I have a celebrity look-a-like?
n,height and weight test under bravo
n,What modules//points do we have to revise for Chemistry?
n,no
n,is praying that that tech guys can save her computer otherwise I start my thesis over from ground zero...
n,BUBBLES!!
n,"We could be sitting in the computer lab, 4 am before the final paper is due... OH CRAP!!!"
n,im so happy... no school tomorrow... YAY!!
n,just got fog roll'd.
n,has no name and is part of the kollective.
n,I heart rockband.  and the beatles.  and my bandmates
n,Got a job interview the morn and didna find out about it till the day!! oh well less time to stress about it :-)
n,watchin benny and joon =)
n,"""Britain's desire to be a big player on the world stage has delivered huge benefits including being dragged into a series of catastrophic wars with America's throbbing tumescence lodged firmly at the back of our throat, while at the same time being unable to afford decent roads, railways, schools and hospitals. It's what we call a 'win-win'."""
n,"""We're supposed to call it H1N1."" ""I refuse to back down to pig farmers.  Not today, not ever."""
n,is making some grub
n,Free Shelves!!!!!
n,is happy she finally got off the Google Voice waitlist //and// got the best phone number in the history of the world.
n,"is saying Lord take my hand, cover me and take me beyond what I understand."
n,"Has anyone ever told you that you must be having a case of the ""Munday's""? No.... Fuck No Man!....... I imagine you'd get your ass kicked saying something like that."
n,"""Friends, you shall drip rubies. You'll soon drip precious rubies."""
n,despise the fact i have already been up for almost 3 hours
n,got more film developed.  and there are a lot of you in it.  be very afraid
n,wants to know How YOU Doin...
n,"*PROPNAME* may have been out of line, but Single Ladies is much better than *PROPNAME*'s crappy song and mediocure video  and at least for once he wasn't complaining about himself not losing"
n,14 more days... Gotta Persevere...
n,"I now semi-own a Playstation 2 slim! I also have Singstar mics and a memory card, now I all I need are some suggestions for games a beginner can play..? I quite like Crash and Spyro..."
n,"Far better it is to dare mighty things, to win glorious triumphs even though checkered by failure, than to rank with those poor spirits who neither enjoy nor suffer much because they live in the gray twilight that knows neither victory nor defeat."
n,Just a lazy day on the lake...if only the rain would stop so I could go out on the lake.
n,"loong lazy day. i've had too many of these. oh well, hopefully tomorrow will be better."
n,loves a 23rd.
n,OI!!!
n,"[The ""liberal media""] love to be denounced from the right, and the right loves to denounce them, because that makes them look like courageous defenders of freedom and independence while, in fact, they are imposing all of the presuppositions of the propaganda system.-Chomsky"
n,relaxing and listening to music. funn stuff
n,work this morning then MHC bound!
n,is going to bed at 9:30! Yeah!
n,"language arts center @ Oak Knoll, lunch with Mom, GYM time, then I'm watching all the shows I DVRd this week. Yay Friday :-)"
n,has just now watched the first ever Tom & Jerry cartoon. From before they were actually called Tom and Jerry. How very awesome was *PROPNAME*.
n,is noting the irony of her car overheating on the way to and from Devil's Head Fire Lookout Tower today...
n,is watching The Godfather
n,Je deteste le francais.
n,About to make a triple layer chocolate mousse torte for tomorrow :)
n,"Getting out of the house, yay!  Going with 'Anon' (lol) to eat curry and hang out with folks or someodd.  Man, anywhere's better than being stuck at my stupid apartment!"
n,"""I do not fear death. I had been dead for billions and billions of years before I was born, and had not suffered the slightest inconvenience from it."""
n,"Scifi Club meeting at Mai's tonight (7th St. and 2nd Ave., East Village) @ 8pm!!! Please send back if you can be there so we can get an idea of how many people will be there (in case we need a reservation)."
n,"Not tired, must sleep. Long week ahead, and no weekend. Friday is no longer a day off. Sore all over, but I asked for it. Cig, Loveline, sleep...smile, love, remember."
n,mac and cheeeeese
n,just finished watching 10'000 BC now heading to bed hopefully ill feel better 2morrow :)
n,loves friends that help clean up the party. And has pretty great friends in general.
n,back to the polonaise fantasie. 4 pages done. at this miserable rate the piece will be ready in a decade.
n,"is work, school, firepit, Manhattan, school."
n,is hoping that everyone who fasted for Yom Kippur had an easy fast and a meaningful prayer experience.
n,HOLY. FUCK. http:////www.youtube.com//watch?v=yPJgZd7fRPs
n,had a half day today!  Yay!
n,60.5... Cogito ergo es.
n,is frankly at a loss as far as her current internal project.
n,Monsters Inc. is ON!
n,"I generally dislike *PROPNAME*. I do not find his form of ""Comedy"" Amusing."
n,Mõnusat vana-aasta lõppu ning kõike kaunist uuel aastal! :)
n,There is no squabbling so violent as that between people who accepted an idea yesterday and those who will accept the same idea tomorrow.
n,"Note in my homeowner's insurance policy: ""Discharge of a nuclear weapon shall be deemed a warlike act, even if accidental.""  You can be sure that I will call and complain immediately if our house is destroyed by a nuclear weapon."
n,"""we don't use the term 'insane' ~ we prefer 'mentally hilarious'."" ~ family guy"
n,loves how you can rent movies on itunes and watch them on your ipod. who woulda thought? freakin crazy. just watched The Girl Next Door...such a good movie.
n,has renamed his iPod: *PROPNAME*
n,Do you know that 10 minutes equals 72 hours?
n,almost time to make white chicken chili with cheddar jalepeno hushpuppy crust. It's going to be even better than usual 'cause we finally have some fall weather here!
n,R.I.P MJ
n,has a date with Mr. Cooper next weekend.
n,finally done a freaking long 8 hour shift
n,is one of the unlucky ones that has to work today.
n,is really really sore from dance yesterday! I can't wait for my muscles to get stronger so I can do more crazy stuff
n,Just bought an 8GB mP3//mP4 player. For &79.99. Damn awesome!
n,I think I'm addicted to buying Chinese stocks...time to look for domestic investments again?
n,and *PROPNAME* are ROCKIN it out!!! lol
n,<3 *PROPNAME*'s ginger candy.
n,jesus healed the sick and loved his enemies.....america rejects national healthcare and pours money into wars....hmmmm.
n,is reflecting on it and is actually very happy she's not in IB right now.
n,insomnia. help me! (vodka?)
n,why does the only major change on the German keyboard *have* to be a 'Y' 'Z' swap? I use the letter y so often. it's annoying.
n,will try my hands at sushi makin' :p
n,Kitten Mitten!
n,"About the clutter.  *PROPNAME* and I are playing Farmville.  This generates messages on Facebook, messages that are of no interest to anyone not playing.  To stop seeing this clutter, follow these steps: point your mouse at one of the offending items.  The word ""hide appears in the upper right.  Click the word ""hide"".  Additional options appear.  Click ""Hide Farmville."" You still we see any of our other items."
n,*PROPNAME*
n,I need to tell people I'm single more often. Two girls talk to me in less than 24 hours. That's like twice as many in the last week. Wow. I feel special. That's why I ride the short bus.
n,doesn't want to say goodbye next week.  : (
n,just saw a commercial for Rihanna's 20//20 interview about her ordeal with *PROPNAME*...isn't it convenient that she is finally able to talk about it in an interview aired the day after her new album comes out?
n,"is hosting the preshow at the Downtown Comedy Club this Friday, next Friday and next Saturday.  It's ladies' month at the comedy club but you can hear your boy bring them out!"
n,chem and then im done with classes for the day
n,It's amazing what you'll watch on TV when you stay up all night.
n,"was annoyed with the state of LA for sending a notice that my car policy was cancelled on 11//20//2009 even though that is just my renewal date and they lost the info my insurance company sent...oh and it took them 2 months to do something about it. My grumpiness was fixed by talking to the rep at Progressive. She was friendly and talkative, like a less annoying version of the girl on the commercials. Thanks *PROPNAME*!"
n,bloody macs do my head in!!!!
n,is going to try drawing upstairs.  Didn't work so well in the car.  Usually a change of atmosphere helps.
n,Any one have any clue as to what the new novelty fried fair food is going to be this year???  What was at the OC county fair?  I'm plotting my plan of attack at the State Fair...  ;)
n,10 hour workday? boo.
n,cant sleep...gonna write some more of my book!!!
n,Anyone who can be replaced by a machine deserves to be
n,wants to take a rorschach test...
n,Dream as if you have forever. Live as if you only have today
n,"day 1 trip planning, bought a very nice travel guide"
n,is having an off day...C'est la vie...tomorrow is another day :)
n,"i hate to say anything that might offend my facebook peeps, but paranormal activity sucks beyond the telling of it.  i cannot remember ever being this disappointed in a movie"
n,R.I.P. *PROPNAME*.
n,"Geez 18th Century Britons, if you love *PROPNAME* the Great so much, why don't you just marry him?"
n,Smitten kittens in mittens while knittin' were spittin' mad until their dad became a part of their fad.
n,"For some reason I have stayed up till 4am. I'm only a little tired, and I've run out of books to read. I've also started and finished a game I downloaded. Is there something wrong with me?"
n,found Scorpius!
n,"""I just want you to know that I'm saying something brilliant. I'm just not explaining it very well."""
n,"If cavemen and astronauts got into a fight, who would win?"
n,the spaces between my fingers are where yours fit perfectly :) School til 7:30
n,just got up.
n,Four day camping trip!!! Holy Crap! this is going to be fun...
n,is wondering what is up with all these migraines all of a sudden. :(
n,"8 pages in 2 hours...not bad. well, really bad actually! extremely bad what the hell am I saying ""not bad"" hahahaaaaaaaaaa"
n,the rumors are true: Harvard IS awesome
n,Keeping the people of Haiti in my thoughts
n,Pineapple
n,FOOTBALL!!!!! first scrimmage today! its gonna be awesome!!!
n,is currently preptastic.
n,loving the air conditioning right now almost as much as my brother *PROPNAME*!  lol
n,"""If hard work were such a wonderful thing, surely the rich would have kept it all to themselves."" --J *PROPNAME*,  former President of the AFL-CIO"
n,got charcoals for Christmas :D
n,misael's teahing me a little self defense. hahaha
n,Must be a quarter life crisis.
n,math...
n,"""Better to write for yourself and have no public, than to write for the public and have no self."" - *PROPNAME*"
n,"Is still pretty much on facebook hiatus...if you message me I'll probably answer though. Otherwise, most of you know where to find me!"
n,is mad that the store was out of wonton rolls. DO NOT FRY SPRINGROLL WRAPPERS. It will not work.
n,Woo-hoo!  On to Indy!  Anyone care to place an over//under on how long it'll take for some sportswriter to mention Namath or Super Bowl III?
n,is discovering the many flavors of insomnia.
n,"In The Loop on Opera: “It's just vowels, subsidized foreign f***ing vowels.” Hahahahaha"
n,“What? Beavers are real? I thought they were mythical creatures!”
n,"Soooo frickin' psyched for Atlanta.  Getting the fuck outta LI, seeing my superawesome folks, finally getting some proper southern food, and maybe even checking out Decatur nightlife & Williams Street...the word of the day is ""YAAAYYYYY!"""
n,Just got back from having a great time in Orkney :-)
n,sometimes dreams do come true *fingers crossed*
n,Dilemnia: It's 3am and I wanted to blast music through my speakers. >:[
n,has got a Fever. Anyone know the one and only prescption? lol
n,"has been paying more attention lately to what he doesn't like than what he already likes, then deciding to either like it or understand why some people would like it. it's mind-expanding, literally!"
n,"""Banana cures your hangover. Hangover symptoms like headache, nausea, and sensitivity to light and sound are largely due to dehydration, hypoglycemia and toxic overload. Bananas' unique nutrient combination works synergistically to combat these effects... Banana... bow"""
n,So bored.
n,"needs to know guys, seriously, what to do with this squid."
n,can't believe she's now allergic to tuyo as well as shrimp!
n,cooked with shiitake mushrooms for the first time today. they're so smelly!
n,got my battle rattle ready
n,is enjoying (f)unemployment to the fullest
n,wants to see the season finale of True Blood already!
n,is feeling a little subbydub today.
n,"~ German riddles. Fun, fun. :P"
n,"If the path less traveled were the easy path, then all would take it, thus making greatness simply average"
n,is writing essays.
n,saw Up. Also saw two Chuck Norris movies. FFFFFFFFFFFF- WEIRDEST MIX EVER.
n,It doesn't work to leap a twenty-foot canyon in two ten-foot jumps
n,OMG! BROKEBACK MOUNTAIN!!! SQUEE!!!
n,"MHC for Seafood Festival!! Time for some good music, good food, and great friends!"
n,will engage his brain before asking anyone if they are free on the 14th of February in future ://
n,"um, across the universe was even better the 2nd time.  would probably be even betterer if one was high i would imagine"
n,is headed to India over winter break!
n,Strange Quarks are strange.
n,sabrina the teenage witch is on! i haven't seen it in years! =D really takes me back...
n,"Man imposes his own limitations, don't set any"
n,Tired with a pancake craving...
n,"In the rainning storm of the morning, by the path of a farming country, the silver hair woman said to me as I greets her, ""When tough time comes, the tough kept going."""
n,Black
n,All Hail the king of dunces. You best hold on I am opening up my mouth
n,"It's freaky. My brother's only two inches off me. Eh, he still has freakishly large feet. I can live happy with that abnormality even if it's not accompanied by a 5'4"" frame."
n,working on a few art projects ;D Ideas//Inspirations//Dreams are welcomed! ...
n,"My God, I just got so much homework done. I should not have class everday."
n,wants to watch *PROPNAME* & *PROPNAME* minus the *PROPNAME* portion...what a way to satisfy both the francophile and foodie in me
n,is in lake placid and it's wonderful.
n,Speech is my hammer
n,pbpbpbppthbphbphthpbhtphbpthbphh
n,You do not merely want to be considered just the best of the best. You want to be considered the only ones who do what you do
n,is seeing 9 tonight... maybe?
n,"had a dream come true!  Last night I dreamt about eating a cinnamon bun, and today I ate a cinnamon bun!"
n,1st semester as a D1 is OFFICIALLY DONE!!!!!!!!!!!!!!!!!!!!!
n,I may be the only *PROPNAME* in the world - I'm definitely the only one on Facebook.
n,Am I the only one that hates the new shakira song?!! It's horrible!
n,Only theater in the area is in Chicago....
n,"guys who claim to like me, present & future:  [...quit telling me what you think i want to hear (especially if you have no intention of backing it up ~CONSISTENTLY~ through your actions)... & just start telling me how it TRULY is, dammit..! if in reality it's not enough, i have a right to know that, & you have no right to claim otherwise.]"
n,What flavour do your chihuahuas come in?
n,"Why so early? It was expected, but no school already?! Zippadee zoodah, zippadee day..."
n,Nothing like the quiet peacefulness of watching my sleeping baby...
n,happy new year ... at last its 2010 :)
n,found a baby gooobay outside her door :D
n,"just wants to bake yummy treats, write, learn languages, travel, organize philanthropical events, and debate philosophy over bottles of wine...that is my ideal life."
n,"rain, tea, and jazz...sounds like a perfect night for writing :)"
n,"Here's to you and here's to me, and I hope we never disagree. But, if that should ever be, to HELL with you, here's to ME"
n,i may not understand you fully but i learn something new about you everyday. thats all that matters. :D
n,"good morning starshine, the earth says hello.....=p"
n,"finally has the internet working after 3 days without it.  -.-""  withdrawal was harsh...  lol"
n,Memory~ All alone in the moonlight~ I can smile at the old days... When the dawn comes Tonight will be a memory too~ And a new day will begin
n,first interview! Harvard - January 21-24
n,"*PROPNAME*, pls help tell the FYP ppl to check email for their photoshoot timing. Thanks."
n,has a watch that matches her glasses. She wishes she hadn't spazzed with glee when she saw it in the store.
n,"I love how Techers are always tagged as ""The Smart One."""
n,looks a lot more like a young Lenin with his ushanka than he ever realized.
n,I hate the fact that I currently have no computer.  It is not fun to have to borrow other people's computers.
n,"Yay Mythbusters!  Ninjas, explosions, and science, oh my! :D *nerdnerdnerd*"
n,is going to the Dodger game!
n,"""The seaweed is always greener in somebody else's lake..."""
n,"in kimmel jamming, drinking free coffee, and writing 3 essays before 10 am tomorrow!  gonna die from brain overload."
n,We bet him five dollars that he would drown. A bittersweet victory.
n,"realized today he had no idea what was in eggnog, and looked it up, secretly expecting to find that it was made from something horrible. It is actually made of far more wonderful ingredients than I ever could have imagined!"
n,is beyond caring i came back here to be happy and live the way i want to live.... my life is in my own hands you cant determine whats gonna make me happy and at peace only i can do that! i dont need anyone as long as i believe in myself!!!
n,is done with facebook. Why am I tagged in a status against my will?
n,is reading his packet for law school orientation. This is all very exciting and petrifying at the same time.
n,is half way through her weekend conference ;)
n,Driving down Mosel to Luxembourg! Then catching the early bird tomo to Baaar-the-looona yippee
n,"justine henin, stay the hell away from tennis.  no one wants you back.  you sir, were a bitch"
n,"is watching ""The Proposal"". *PROPNAME* and *PROPNAME*...even if the movie is crap it won't be a total waste:)"
n,"~ CDC latest report: Autism effects 1 in 110 children born each day. 1 in 70 boys. Put this in your status for 1 HOUR if you know someone with AUTISM. Let our children's voices be heard. Here's to 2010 increasing awareness, research and proactively finding answers."
n,had another solid show at the DTCC.  Love to *PROPNAME* and *PROPNAME* (and Mo in her absence) and all my funny buddies who also took the stage.
n,Internet on a BART?? Unheard of!
n,Computers have feelings too. http:////www.collegehumor.com//article:1752773
n,"Again, my company and night are ruined by some physical ailment of mine. I am fucking tired of it."
n,umm...wtf is wrong with *PROPNAME*?? I ? *PROPNAME*
n,Back
n,is going to write some more of my book!
n,I am fresh *PROPNAME*
n,"work 9 to 3:30 then errands, then the movies with Alex."
n,My fucking computer got a virus.  Incredible.
n,waffles
n,"loved 9! Allegory, symbolism, talking ragdolls, satire, and explosions! Yes!"
n,"bulgogi turned out tasty after all. congrats to all those with working ovens who roasted a beautiful bird, it's fun hearing your success stories. merry christmas!!"
n,Wow. Thanks for all the birthday greetings! 'twas a good day...and giving God thanks for all of you...
n,"there are battles you fight is silence because you know that speaking up, saying something or doing something. . will probably make you lose..."
n,500 Days of Summer was very very good =D
n,has a love//hate relationship with snow. notice love is in the numerator! haaaaa i'm so stupid!
n,"Your toughness is made up of equal parts persistence and experience. You don't so much outrun your opponents as outlast and outsmart them, and the toughest opponent of all is the one inside your head"
n,is nearly in 40th awake hour.
n,Once uppon a nightmare. :D
n,"can't wait to watch, ""Coco Before Chanel"""
n,I want this shit forever man.
n,My dogs are so hood.
n,it needs to be sunny so I can invite a bunch of peeps over
n,I don't know why new car dealers in Houston insist on all-season tires on all their products.  We have snow one day every 3 years!
n,Happy//Sad//Boring Valentine's Day everyone!
n,Your face.
n,WHERE THE HELL IS DANI WATSON???? i need my purse back i have to go grocery shopping GRRRRRRrrrrrr
n,Putting up my wonderfully fake tree. It has given me joy (read as pain//hatred) for the past four years now. Now it can grace my livingroom yet again!
n,"s first day of work was rough. Nice, but rough."
n,"is sick, but *PROPNAME* being here tonight will make it better."
n,"should spend less time writing chapters for the story she'll never finish, and try reading more books. Preferably, during the daytime, and not at 3:00 AM."
n,"Looking for someone who knows Latin, lives in the Palo Alto area, and wants to teach a small Latin II class (2 hours in the a.m., 3 times a week) for $27// hour."
n,it's really cold out
n,Even when it's free it ain't cheap.
n,s brain feels tired. Stupid SAT making be sit in a room for 4 hours when it should only take 2 1//2
n,looks like I am going to be just as unproductive in 2010 as I was in 2009
n,"Last night I dreamt that I was a real housewife of ATL, and NeNe was trying to start some drama with me! I was ready to fight her! Then I woke up..."
n,Truth and Beauty are wonderful words. But shrapnel is shrapnel. And at the end of the day I am alone with the things I have done.
n,Why did I want to win? because I didn't want to lose!
n,would like the rain back!
n,"9//11 I still remember what I was doing, doying a delivery at Place *PROPNAME*!!!1"
n,"About to go to bed so I can get up early to check out a car tomorrow morn...*crosses fingers* hope this one pans out; the longer I'm trapped, vehicleless, the more likely I am to go completely bloody mad!"
n,Please spread the word that the DET FusionX Photoshoot timings are out. CHECK SCHOOL EMAIL!
n,wishes everyone a Happy New Year!
n,"is craving a vanilla latte and some new good music 'cause she's bored of just going through her shuffle... something Decemberist-esque? (Ha, that's a mouthful.)"
n,is sermonizing in hopes of being transfigured in the process...
n,jest ca?kowicie zakochana.
n,"is in the city hanging out in a sweet lounge watching people pass below, fighting the temptation to become one of the crowd."
n,is doing a week of *PROPNAME*(who lives here at the Schlesinger) posts in honor of the movie coming out on Friday.
n,just found a little piece of popcorn chicken in his fried fish balls. It was crunchy. MLIA
n,....YAWN....
n,It's amazing that the amount of news that happens in the world every day always just exactly fits the newspaper
n,"might have contracted the rockin' pneumonia...but I hope I don't get the boogie-woogie flu--it sounds repulsive!  By the way, I hate that song. (No, I'm not sick...I'm just a weirdo!)"
n,Finished most of the Mocap Cleanup... Dunno if it looks wierd... should I capture again?
n,work 10-close and then home becuase I'm going to smell from the 450 pieces of bacon we have to make :(
n,Live as if you will die tomorrow.  Learn as if you will live forever. http:////www.ted.com//talks//ben_dunlap_talks_about_a_passionate_life.html
n,Viva Las Vegas:)
n,going out to Martini Park tonight with *PROPNAME*!
n,s throat hurts.  Please don't let me get sick this close to finals...
n,has to go buy tinkerbell lip gloss.
n,i love ddr. im listenin 2 speed over beethoven. its SO COOL!!!!
n,"TELL ME WHAT TO DRAW, PLOX."
n,back too work... ufff
n,is in for another long day.
n,took my placement test today! i ddi better than i expected.
n,"doing freaking laundry, in and out of the apt."
n,@ the library. listenin 2 music. otherwise really bored.
n,got my trnasformers shirt. its cuute =]]
n,is doin' alright. Something I've come to realize: you can't depend on anyone ALL the time...but ALMOST all the time is a damn good percentage!
n,"Dear car battery: Why are you dead again?  What am I going to do with you?? (No, really--what am I supposed to do with it?)  You make me sad. ://"
n,somethings not right...
n,*shrug* Eh.
n,Hope i dont have too much h//w to make up tomorrow...that is if i can go back tomorrow. grrrrrr. i hate being sick!
n,needs more light in this place.
n,is glad 2moz is friday
n,"""What's brown and rhymes with Snoop?"" ""Dr. Dre?"" ""Fuck you, Carl."""
n,"I know many people have faced this issue before, but MIT Graduate Admissions should stop denying the existence of Caltech..."
n,Oh WHAT!!!!! LATENDRESSE EST ÉCHANGÉ AUX WILD!!!!!!
n,"should stop wasting her time, go to college and get a real job."
n,down in aberdeen da noo seeing my oldest then ireland on monday Yeah!!!!!!!
n,"""Fuck you, dolphin!"""
n,"in your face AI's,. humana jud tanan. hahaha"
n,blah!
n,Farscape is 10 years old...
n,"Es momento de aprender a dejar ir las cosas. Por favor, que aquella luz, guía mía, me lleve a los lugares indicados."
n,cant find my phone Grrrrr i think i left it @ mum's ):
n,cannot do a SINGLE Magic Eye thingy! it's soooooooooooo frustrating...
n,is ready to begin his day fueled with the power of french toast!  Readings: prepare to be read...
n,is wondering why it's not sunny.
n,Motorola S305!!!
n,"My first thought was ""wow, everybody is having birthdays at once...what a coincidence!"" Then I remembered all of those profiles we made for Threepenny..."
n,"doesn't get it--even when I get enough sleep, I run out of energy LONG before the day is over...what gives?!  This rampant exhaustion really puts a cramp on my life & times...and now I'm gonna go sleep some more.  Hmph!"
n,I have been watching Star Trek for 3 weeks now. I think I have a problem.
n,SUPER BOWL!!!! SUPER BOWL!!!!! SUPER BOWL!!!!!!
n,i feel like the only reason i'm here is to develop my test taking skills.
n,"Getting my tattoo drawn up today! so excited, mite get a peircing while im out and about!"
n,pineapple
n,My FB font is huge - regular size on every other program - what did I do?  Help!
n,My first English department meeting; I was expecting fisticuffs
n,is a relatively short stack going in to day 3 of the Bellagio 15k tourney... about to leave to go play now.
n,alright . . . thought i was working at noon . . . working at 2.  holla
n,"Research meeting, french, and then work 3:30 to close, alone with Becky. :("
n,had an awesome time at Summerslam.  Now for the last week before school starts!
n,"for some reason, im watchin schoolhouse rock videos. im so bored."
n,"""The ages from 13 to 32 are very confusing times"" - *PROPNAME*"
n,is holding *PROPNAME* in the Light...
n,turns out I actually am allergic to my work
n,"is done with the final exam... and anxiously awaiting a weekend of fun!  Fireworks, anyone?"
n,you know whats cool? project runwayers making clothing out of newspaper.
n,*PROPNAME* has been golfing in the living room since 12:30 this afternoon!  lol  This wii is crazy....
n,im so bored today..... im always bored... i dont know why... hmmm
n,"I had my hair dyed and straightened on Thursday. Now I REALLY want hair straighteners, but I have to wait until I've paid for my restricted test. Also, having washed my hair, I realise that my hair has quite a bit of cur//wave to it. Who knew?"
n,everyone come to the everyone come to the Chick-Fil-A on highway 29(by screenplay) !!!!and come to the car wash!!!!!!:):):):) our JROTC program is having a carwash come and get you car washed.
n,marinating a pound of bulgogi. We would need a grill but it is pretty good anyway. Want to try some?
n,I wish the naries would get here. I've got things to do and people to ignore.
n,I have no water right now. WHY
n,one more day of vbs =[
n,"""What the hell is that, *PROPNAME*?"" ""Dunno. Some kind of Cat Dinosaur."""
n,is drunk and has be be at work in 6 hours g 'night
n,Vegas was awesome...now Christmas time!!!!
n,WEEKEND. I LOVE YOU.
n,"has made more cookies, as well as a bunch of croissants for breakfast and piggies in various blankets for tomorrow afternoon. Despite the late//early hour, this is only further awesomeness."
n,wants to play some more tennis.
n,is off to bed and hoping not to be woken up by things flapping and crashing from the crazy wind outside. On the up side it's going to be in the 60-70 range for the next week!:)
n,couldn't find wire strippers so is just using shop scissors. BAM.
n,is all tricked out...dang that pole class was hard!! All the more reason to go back next week...
n,wonders if serfs living under a nationalized health care scheme lead healthier lifestyles mostly for fear of becoming sick//injured and having to throw themselves at the mercy of its poor services.
n,Yay no black eye. Boo no fencing tomorrow night.
n,"Hello, FHS Class of 2000!  We are planning a 10 year reunion for this May//June.  If you have thoughts//suggestions then feel free to contact me or *PROPNAME*.  Thanks!"
n,is up and down in the WSOP cash games... and he just finished reading Brave New World by *PROPNAME* & Death by Black Hole by *PROPNAME*.  Both books were good.
n,Done with Family Law!
n,"we are the world should not, under any circumstances, have auto-tune.  or a rap solo.  or vince vaughn."
n,<3's my friends
n,"went white water rafting today for the first time in 10 years...since senior trip at WBC! Thought of you Wilshire friends - *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME* *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*, *PROPNAME*..."
n,wants to crawl into bed already.
n,"if youre going to rcc log on to webadvisor and make sure you didnt get dropped from any of your classes. over 3,000 students got dropped from not paying."
n,Research at 12 and then classes after til 7:30 and then finally *PROPNAME*'s house for the night!
n,Will be in Tokyo all of Wednesday morning~ Does anyone want to hang out?
n,"has physics test on monday and a history mid-term on wednesday, funn stuff.....not!"
n,Apparently I read better while listening to Pink Floyd. Really helps with stimulating the mind.
n,i love weekends! <3
n,well dish n' dat happy hour was a bad idea :)
n,Sometimes I think the surest sign that intelligent life exists elsewhere in the universe is that none of it has tried to contact us. -- *PROPNAME*
n,is in Dallas...
n,is comforted and content. It only gets better from here!
n,tired...just like usual
n,disneyland tomorrow =]] going with maddie going to be awesome!!
n,Im so happy for the Saints!!! Now time to sober up and look forward to the Olympics
n,I do not understand my fascination with horoscopes
n,"Sad & depressed as hell, but ROCKING the LIVING FUCK out...weird combination."
n,is still sick...day 8...hopefully by the new year i'll be well...
n,just tried kimchi and suchi! :D
n,I quite like my name at the Moment.
n,long day full of yays and mehs...
n,danced again last night.  This is starting to become a pattern...
n,"Bored with things, I need to find something else to focus on obsessively."
